h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.876602,2.1004,0.876602,2.1004,"{'att': 250, 'def': 6}","{'att': 282, 'def': 17}",3,7,2,2,0.48339999999999994,d,2024-08-17 18:45:00,0,1,0,1,-1.223798
h,2.49919,3.08667,2.49919,2.32537,"{'att': 224, 'def': 14}","{'att': 210, 'def': 20}",5,11,2,1,1.0296,w,2024-08-25 16:30:00,1,0,0,3,0.17382000000000009
a,1.80895,0.635612,1.80895,0.635612,"{'att': 217, 'def': 26}","{'att': 289, 'def': 18}",5,10,1,0,2.288,w,2024-08-30 16:30:00,1,0,0,3,1.1733380000000002
h,0.447368,1.6617,0.447368,1.6617,"{'att': 219, 'def': 24}","{'att': 293, 'def': 14}",7,4,0,0,0.3931,d,2024-09-15 13:00:00,0,1,0,1,-1.214332
a,1.96682,0.777792,1.20552,0.777792,"{'att': 178, 'def': 23}","{'att': 435, 'def': 13}",7,2,3,2,2.3217,w,2024-09-20 18:45:00,1,0,0,3,0.4277279999999999
h,0.494815,2.24735,0.494815,2.24735,"{'att': 193, 'def': 29}","{'att': 311, 'def': 29}",11,8,2,3,0.2093,l,2024-09-29 10:30:00,0,0,1,0,-1.752535
a,1.29026,3.44641,0.528958,3.44641,"{'att': 321, 'def': 6}","{'att': 92, 'def': 19}",1,11,2,3,0.253,l,2024-10-05 18:45:00,0,0,1,0,-2.917452
a,1.23394,1.51181,1.23394,1.51181,"{'att': 205, 'def': 11}","{'att': 284, 'def': 12}",4,7,2,3,1.1776,l,2024-10-20 16:00:00,0,0,1,0,-0.27787000000000006
h,1.56007,1.59554,1.56007,1.59554,"{'att': 389, 'def': 24}","{'att': 152, 'def': 21}",1,10,1,0,1.3583,w,2024-10-25 18:30:00,1,0,0,3,-0.03546999999999989
a,0.189286,0.436341,0.189286,0.436341,"{'att': 285, 'def': 19}","{'att': 278, 'def': 20}",4,4,0,1,0.9204,l,2024-10-31 19:45:00,0,0,1,0,-0.24705499999999997
h,0.590362,0.523302,0.590362,0.523302,"{'att': 238, 'def': 18}","{'att': 332, 'def': 11}",4,3,0,1,1.3417999999999999,l,2024-11-03 14:00:00,0,0,1,0,0.06706000000000001
a,0.273931,1.57325,0.273931,1.57325,"{'att': 327, 'def': 22}","{'att': 234, 'def': 15}",0,7,0,2,0.3035,l,2024-11-09 19:45:00,0,0,1,0,-1.2993190000000001
h,1.45433,0.916564,1.45433,0.916564,"{'att': 265, 'def': 27}","{'att': 273, 'def': 20}",4,3,1,1,1.7903,d,2024-11-24 14:00:00,0,1,0,1,0.5377659999999999
h,0.442989,1.64196,0.442989,1.64196,"{'att': 321, 'def': 26}","{'att': 240, 'def': 11}",6,6,0,1,0.45199999999999996,l,2024-12-01 14:00:00,0,0,1,0,-1.198971
a,0.70601,0.327249,0.70601,0.327249,"{'att': 290, 'def': 30}","{'att': 204, 'def': 18}",9,4,0,0,1.7071999999999998,d,2024-12-07 14:00:00,0,1,0,1,0.378761
a,1.36089,0.953691,1.36089,0.953691,"{'att': 237, 'def': 20}","{'att': 177, 'def': 20}",2,4,1,0,1.7074,w,2024-12-13 19:45:00,1,0,0,3,0.407199
h,0.270606,1.79816,0.270606,0.949169,"{'att': 306, 'def': 20}","{'att': 208, 'def': 25}",4,4,0,2,0.1557,l,2024-12-21 14:00:00,0,0,1,0,-0.678563
a,0.603591,1.23954,0.603591,1.23954,"{'att': 210, 'def': 12}","{'att': 277, 'def': 24}",6,2,2,2,0.7542,d,2024-12-29 11:30:00,0,1,0,1,-0.6359490000000001
h,1.0858,0.321586,1.0858,0.321586,"{'att': 215, 'def': 18}","{'att': 330, 'def': 12}",7,2,0,0,2.0534000000000003,d,2025-01-05 17:00:00,0,1,0,1,0.7642140000000002
h,0.411274,0.94701,0.411274,0.94701,"{'att': 337, 'def': 26}","{'att': 222, 'def': 18}",6,4,1,1,0.8146,d,2025-01-11 17:00:00,0,1,0,1,-0.535736
a,0.540016,1.81758,0.540016,1.81758,"{'att': 251, 'def': 19}","{'att': 251, 'def': 29}",3,13,1,1,0.45599999999999996,d,2025-01-19 11:30:00,0,1,0,1,-1.277564
h,2.23206,0.270772,2.23206,0.270772,"{'att': 241, 'def': 18}","{'att': 228, 'def': 15}",4,3,2,0,2.714,w,2025-01-24 19:45:00,1,0,0,3,1.9612880000000001
a,0.629596,3.35128,0.629596,2.58998,"{'att': 338, 'def': 15}","{'att': 199, 'def': 19}",1,10,1,1,0.0807,d,2025-02-01 17:00:00,0,1,0,1,-1.9603840000000001
h,0.647236,0.308682,0.647236,0.308682,"{'att': 231, 'def': 23}","{'att': 285, 'def': 23}",9,2,1,1,1.6425,d,2025-02-08 17:00:00,0,1,0,1,0.338554
a,1.64846,3.46262,1.64846,2.70132,"{'att': 229, 'def': 13}","{'att': 105, 'def': 9}",4,10,2,3,0.40169999999999995,l,2025-02-14 19:45:00,0,0,1,0,-1.05286
h,0.556583,2.18445,0.556583,1.42315,"{'att': 247, 'def': 16}","{'att': 149, 'def': 13}",2,5,2,1,0.31880000000000003,w,2025-02-22 17:00:00,1,0,0,3,-0.8665669999999999
a,1.43219,0.582104,1.43219,0.582104,"{'att': 309, 'def': 30}","{'att': 244, 'def': 14}",9,2,2,0,2.0839,w,2025-03-02 11:30:00,1,0,0,3,0.8500860000000001
a,0.72136,1.48743,0.72136,1.48743,"{'att': 207, 'def': 15}","{'att': 207, 'def': 24}",1,2,2,2,0.7316,d,2025-03-08 14:00:00,0,1,0,1,-0.76607
h,0.701071,1.73375,0.701071,1.73375,"{'att': 166, 'def': 9}","{'att': 204, 'def': 23}",2,4,1,0,0.5882000000000001,w,2025-03-15 19:45:00,1,0,0,3,-1.032679
a,0.632735,1.93778,0.632735,1.93778,"{'att': 271, 'def': 27}","{'att': 210, 'def': 22}",2,10,1,1,0.4645,d,2025-03-31 19:45:00,0,1,0,1,-1.305045
h,0.963942,1.32441,0.202643,1.32441,"{'att': 135, 'def': 14}","{'att': 268, 'def': 20}",1,4,1,1,0.9791000000000001,d,2025-04-06 13:00:00,0,1,0,1,-1.1217670000000002
a,1.04165,1.23079,1.04165,1.23079,"{'att': 259, 'def': 31}","{'att': 187, 'def': 18}",8,5,0,1,1.1876,l,2025-04-13 16:00:00,0,0,1,0,-0.18914000000000009
h,0.949162,0.949917,0.949162,0.949917,"{'att': 257, 'def': 19}","{'att': 203, 'def': 22}",4,8,2,0,1.3349,w,2025-04-23 16:30:00,1,0,0,3,-0.0007550000000000612
a,0.660531,1.23274,0.660531,1.23274,"{'att': 351, 'def': 15}","{'att': 216, 'def': 19}",6,6,0,2,0.7827,l,2025-04-27 18:45:00,0,0,1,0,-0.572209
h,1.74541,1.07484,0.984109,1.07484,"{'att': 204, 'def': 17}","{'att': 244, 'def': 26}",6,4,1,1,1.8956000000000002,d,2025-05-02 18:45:00,0,1,0,1,-0.090731
h,1.76692,2.48918,1.76692,1.72788,"{'att': 370, 'def': 21}","{'att': 158, 'def': 12}",6,7,0,2,0.8406,l,2025-05-11 16:00:00,0,0,1,0,0.039039999999999964
a,0.476384,0.970765,0.476384,0.970765,"{'att': 155, 'def': 13}","{'att': 253, 'def': 21}",3,1,0,1,0.8533,l,2025-05-18 18:45:00,0,0,1,0,-0.494381
h,0.381059,2.64436,0.381059,1.88306,"{'att': 297, 'def': 22}","{'att': 222, 'def': 14}",2,9,0,2,0.1257,l,2025-05-25 18:45:00,0,0,1,0,-1.502001
