h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.54312,1.31571,1.54312,1.31571,"{'att': 205, 'def': 19}","{'att': 295, 'def': 20}",11,3,2,2,1.5149000000000001,d,2024-08-24 13:30:00,0,1,0,1,0.2274100000000001
h,0.278533,0.918302,0.278533,0.918302,"{'att': 347, 'def': 19}","{'att': 288, 'def': 23}",9,2,0,0,0.6456999999999999,d,2024-08-31 13:30:00,0,1,0,1,-0.639769
a,1.8089,1.67115,1.05112,1.67115,"{'att': 218, 'def': 12}","{'att': 204, 'def': 28}",7,11,2,1,1.4729999999999999,w,2024-09-15 15:30:00,1,0,0,3,-0.6200299999999999
h,0.0,3.34451,0.0,3.34451,"{'att': 490, 'def': 14}","{'att': 234, 'def': 32}",7,25,0,5,0.0148,l,2024-09-21 13:30:00,0,0,1,0,-3.34451
a,4.06917,1.78654,4.06917,1.78654,"{'att': 205, 'def': 31}","{'att': 241, 'def': 12}",13,4,4,3,2.6146,w,2024-09-29 15:30:00,1,0,0,3,2.2826299999999997
h,0.879674,1.58065,0.879674,1.58065,"{'att': 242, 'def': 14}","{'att': 393, 'def': 22}",5,10,0,1,0.8298999999999999,l,2024-10-05 13:30:00,0,0,1,0,-0.7009760000000002
a,2.14788,2.17351,2.14788,2.17351,"{'att': 241, 'def': 20}","{'att': 341, 'def': 27}",11,5,4,2,1.3253000000000001,w,2024-10-20 15:30:00,1,0,0,3,-0.02563000000000004
h,1.78808,1.30852,1.78808,1.30852,"{'att': 309, 'def': 18}","{'att': 262, 'def': 24}",11,7,2,2,1.7371999999999999,d,2024-10-26 16:30:00,0,1,0,1,0.47956
a,1.30211,2.95668,1.30211,2.95668,"{'att': 303, 'def': 23}","{'att': 314, 'def': 22}",6,9,1,4,0.4269,l,2024-11-03 16:30:00,0,0,1,0,-1.6545699999999999
h,2.26129,0.884231,2.26129,0.884231,"{'att': 229, 'def': 26}","{'att': 316, 'def': 21}",6,3,2,1,2.3577000000000004,w,2024-11-09 14:30:00,1,0,0,3,1.3770589999999998
a,0.632819,1.47057,0.632819,1.47057,"{'att': 273, 'def': 23}","{'att': 280, 'def': 22}",4,13,0,1,0.6653,l,2024-11-23 17:30:00,0,0,1,0,-0.8377509999999999
h,2.14949,1.6651,2.14949,1.6651,"{'att': 340, 'def': 16}","{'att': 229, 'def': 20}",10,4,2,2,1.7035,d,2024-11-30 14:30:00,0,1,0,1,0.4843900000000001
a,1.20754,1.16256,1.20754,1.16256,"{'att': 247, 'def': 17}","{'att': 272, 'def': 24}",6,4,1,0,1.3755,w,2024-12-07 14:30:00,1,0,0,3,0.04498000000000002
a,0.986101,0.515437,0.986101,0.515437,"{'att': 354, 'def': 24}","{'att': 296, 'def': 22}",8,5,2,0,1.7886,w,2024-12-14 17:30:00,1,0,0,3,0.47066399999999997
h,2.73356,1.64107,2.73356,1.64107,"{'att': 237, 'def': 25}","{'att': 335, 'def': 26}",11,14,4,1,2.1399,w,2024-12-21 14:30:00,1,0,0,3,1.0924900000000002
a,1.32687,2.65039,1.32687,2.65039,"{'att': 304, 'def': 30}","{'att': 332, 'def': 24}",6,5,2,4,0.5783,l,2025-01-12 14:30:00,0,0,1,0,-1.3235199999999998
h,1.87497,1.91878,1.87497,1.91878,"{'att': 237, 'def': 17}","{'att': 299, 'def': 29}",11,6,3,3,1.3371,d,2025-01-15 19:30:00,0,1,0,1,-0.043809999999999905
h,1.15183,1.31644,1.15183,1.31644,"{'att': 123, 'def': 28}","{'att': 396, 'def': 13}",9,4,0,2,1.1833,l,2025-01-19 16:30:00,0,0,1,0,-0.16461000000000015
a,1.11662,1.49423,1.11662,1.49423,"{'att': 239, 'def': 26}","{'att': 282, 'def': 20}",9,3,2,2,0.9589,d,2025-01-25 14:30:00,0,1,0,1,-0.37761
h,2.58542,1.01597,1.82765,1.01597,"{'att': 280, 'def': 18}","{'att': 168, 'def': 25}",2,13,1,0,2.4767,w,2025-01-31 19:30:00,1,0,0,3,0.81168
a,0.151051,4.47713,0.151051,2.96158,"{'att': 457, 'def': 16}","{'att': 220, 'def': 17}",1,13,0,3,0.0041,l,2025-02-07 19:30:00,0,0,1,0,-2.8105290000000003
h,0.85665,1.91874,0.85665,1.91874,"{'att': 163, 'def': 24}","{'att': 338, 'def': 30}",14,7,1,3,0.6378,l,2025-02-16 14:30:00,0,0,1,0,-1.06209
a,1.25462,2.66243,0.496843,2.66243,"{'att': 216, 'def': 25}","{'att': 397, 'def': 24}",4,5,0,5,0.3951,l,2025-02-21 19:30:00,0,0,1,0,-2.165587
h,2.10317,1.11674,2.10317,1.11674,"{'att': 232, 'def': 24}","{'att': 268, 'def': 17}",10,5,1,2,2.1314,l,2025-03-01 14:30:00,0,0,1,0,0.9864299999999999
a,1.67701,1.36325,1.67701,1.36325,"{'att': 367, 'def': 19}","{'att': 127, 'def': 22}",5,6,2,0,1.6137000000000001,w,2025-03-08 14:30:00,1,0,0,3,0.3137599999999998
h,2.98283,2.32056,2.22506,1.56278,"{'att': 260, 'def': 17}","{'att': 248, 'def': 14}",16,7,2,4,1.8427000000000002,l,2025-03-15 14:30:00,0,0,1,0,0.66228
a,1.48157,0.56476,1.48157,0.56476,"{'att': 316, 'def': 17}","{'att': 198, 'def': 22}",9,3,3,0,2.1439000000000004,w,2025-03-29 14:30:00,1,0,0,3,0.91681
h,1.22711,0.515073,1.22711,0.515073,"{'att': 356, 'def': 14}","{'att': 171, 'def': 24}",1,7,2,0,1.9921,w,2025-04-05 16:30:00,1,0,0,3,0.7120369999999999
a,1.65438,1.75437,1.65438,1.75437,"{'att': 266, 'def': 19}","{'att': 328, 'def': 24}",8,8,2,1,1.2668,w,2025-04-13 13:30:00,1,0,0,3,-0.09999000000000002
h,2.70919,0.4947,2.70919,0.4947,"{'att': 183, 'def': 9}","{'att': 215, 'def': 27}",7,7,1,0,2.7534,w,2025-04-19 13:30:00,1,0,0,3,2.21449
h,1.55064,0.830832,1.55064,0.830832,"{'att': 300, 'def': 20}","{'att': 300, 'def': 14}",3,4,0,0,1.9395,d,2025-04-27 15:30:00,0,1,0,1,0.719808
a,1.35783,1.35336,1.35783,1.35336,"{'att': 240, 'def': 16}","{'att': 339, 'def': 16}",9,2,2,2,1.3483,d,2025-05-03 13:30:00,0,1,0,1,0.004470000000000196
h,3.20616,1.39403,3.20616,1.39403,"{'att': 257, 'def': 19}","{'att': 319, 'def': 19}",19,15,0,0,2.4544000000000006,d,2025-05-10 13:30:00,0,1,0,1,1.81213
a,2.20606,1.75706,1.44828,1.75706,"{'att': 330, 'def': 24}","{'att': 286, 'def': 17}",11,5,4,1,1.6926,w,2025-05-17 13:30:00,1,0,0,3,-0.30878000000000005
