season_name,total_points,rank
2012/13,1719,1358013
2013/14,1707,2002289
2014/15,1918,502817
2015/16,2027,509598
2016/17,1955,836601
2017/18,2154,252890
2018/19,2236,164383
2019/20,2153,534862
2020/21,2466,20762
2021/22,2528,71142
2022/23,2546,64983
2023/24,2607,2633
2024/25,2351,964739
