h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.85578,2.60739,0.112502,2.60739,"{'att': 283, 'def': 7}","{'att': 228, 'def': 28}",0,20,0,2,0.2935,l,2025-08-15 19:30:00,0,0,1,0,-2.494888
h,0.33749,1.82072,0.33749,1.82072,"{'att': 297, 'def': 12}","{'att': 227, 'def': 29}",6,8,0,3,0.34729999999999994,l,2025-08-24 19:30:00,0,0,1,0,-1.4832299999999998
h,0.45706,0.92221,0.45706,0.92221,"{'att': 310, 'def': 16}","{'att': 241, 'def': 25}",4,7,1,0,0.8917,w,2025-08-30 17:00:00,1,0,0,3,-0.46514999999999995
a,0.369812,0.954087,0.369812,0.954087,"{'att': 158, 'def': 20}","{'att': 233, 'def': 27}",1,2,0,2,0.7325,l,2025-09-13 12:00:00,0,0,1,0,-0.5842750000000001
a,1.10565,1.57497,1.10565,1.57497,"{'att': 350, 'def': 21}","{'att': 204, 'def': 19}",3,7,0,1,0.9763,l,2025-09-21 16:30:00,0,0,1,0,-0.46931999999999996
h,1.45014,2.07001,1.45014,2.07001,"{'att': 348, 'def': 10}","{'att': 99, 'def': 22}",4,22,1,3,0.9101,l,2025-09-25 19:30:00,0,0,1,0,-0.6198699999999999
a,0.997143,1.72261,0.997143,0.979337,"{'att': 331, 'def': 30}","{'att': 228, 'def': 22}",10,6,2,1,0.7811,w,2025-09-29 19:00:00,1,0,0,3,0.01780599999999999
h,1.08551,1.62121,1.08551,1.62121,"{'att': 209, 'def': 12}","{'att': 328, 'def': 22}",6,11,0,2,0.8866,l,2025-10-04 12:00:00,0,0,1,0,-0.5357000000000001
h,1.21155,4.46256,1.21155,4.46256,"{'att': 159, 'def': 21}","{'att': 351, 'def': 21}",9,9,0,2,0.0717,l,2025-10-17 19:00:00,0,0,1,0,-3.25101
a,2.22406,2.24132,1.48078,0.754763,"{'att': 334, 'def': 24}","{'att': 182, 'def': 25}",1,5,3,3,1.3386,d,2025-10-25 12:00:00,0,1,0,1,0.726017
h,0.717473,0.626317,0.717473,0.626317,"{'att': 221, 'def': 21}","{'att': 266, 'def': 30}",7,4,0,0,1.4177000000000002,d,2025-11-03 20:00:00,0,1,0,1,0.09115600000000001
a,0.182696,2.65219,0.182696,2.65219,"{'att': 244, 'def': 18}","{'att': 316, 'def': 31}",4,10,0,1,0.094,l,2025-11-09 13:00:00,0,0,1,0,-2.469494
h,0.499406,0.922998,0.499406,0.922998,"{'att': 292, 'def': 19}","{'att': 188, 'def': 24}",2,5,0,0,0.8846,d,2025-11-23 13:00:00,0,1,0,1,-0.42359199999999997
a,0.921985,2.40693,0.921985,2.40693,"{'att': 311, 'def': 26}","{'att': 305, 'def': 21}",4,13,0,2,0.43100000000000005,l,2025-11-29 20:00:00,0,0,1,0,-1.484945
h,1.60009,0.617185,1.60009,0.617185,"{'att': 145, 'def': 19}","{'att': 295, 'def': 14}",7,7,0,0,2.1949,d,2025-12-05 20:00:00,0,1,0,1,0.982905
a,0.416975,2.31899,0.416975,2.31899,"{'att': 269, 'def': 25}","{'att': 193, 'def': 17}",0,4,0,4,0.2086,l,2025-12-14 13:00:00,0,0,1,0,-1.902015
h,0.517531,0.600009,0.517531,0.600009,"{'att': 244, 'def': 27}","{'att': 266, 'def': 13}",6,1,0,0,1.1957,d,2025-12-20 13:00:00,0,1,0,1,-0.08247800000000005
a,3.21906,1.56756,3.21906,1.56756,"{'att': 207, 'def': 27}","{'att': 165, 'def': 24}",11,5,1,1,2.3882000000000003,d,2026-01-04 17:30:00,0,1,0,1,1.6514999999999997
h,1.01026,2.70809,1.01026,2.70809,"{'att': 362, 'def': 29}","{'att': 222, 'def': 18}",4,15,1,1,0.3613,d,2026-01-10 13:00:00,0,1,0,1,-1.69783
a,1.36173,2.03551,1.36173,2.03551,"{'att': 186, 'def': 18}","{'att': 186, 'def': 24}",5,5,2,3,0.9066,l,2026-01-17 17:30:00,0,0,1,0,-0.6737799999999998
a,0.486404,2.59917,0.486404,2.59917,"{'att': 425, 'def': 36}","{'att': 161, 'def': 27}",0,12,0,3,0.2084,l,2026-01-25 15:15:00,0,0,1,0,-2.112766
h,1.26601,0.664225,1.26601,0.664225,"{'att': 398, 'def': 20}","{'att': 136, 'def': 26}",4,7,1,0,2.0053,w,2026-01-31 13:00:00,1,0,0,3,0.6017850000000001
h,0.861013,1.20566,0.861013,0.462511,"{'att': 175, 'def': 21}","{'att': 272, 'def': 35}",1,2,1,2,0.9951,l,2026-02-15 13:00:00,0,0,1,0,0.398502
a,1.75088,2.77486,1.75088,2.77486,"{'att': 325, 'def': 32}","{'att': 147, 'def': 24}",1,3,3,3,0.7229000000000001,d,2026-02-21 13:00:00,0,1,0,1,-1.02398
h,1.50089,0.853142,1.50089,0.853142,"{'att': 335, 'def': 21}","{'att': 205, 'def': 17}",4,7,0,1,1.8832999999999998,l,2026-02-28 20:00:00,0,0,1,0,0.6477480000000001
a,1.01052,2.55086,1.01052,1.80758,"{'att': 208, 'def': 23}","{'att': 217, 'def': 24}",6,8,0,3,0.3829,l,2026-03-04 18:00:00,0,0,1,0,-0.7970599999999999
a,0.886689,1.55092,0.886689,1.55092,"{'att': 290, 'def': 21}","{'att': 231, 'def': 42}",3,7,1,1,0.8654,d,2026-03-09 20:00:00,0,1,0,1,-0.6642310000000001
h,1.8648,0.486871,1.8648,0.486871,"{'att': 273, 'def': 22}","{'att': 189, 'def': 16}",3,3,1,0,2.4397,w,2026-03-14 17:30:00,1,0,0,3,1.377929
a,1.33569,2.92669,0.59241,2.92669,"{'att': 131, 'def': 25}","{'att': 274, 'def': 33}",4,10,2,4,0.37039999999999995,l,2026-03-21 17:30:00,0,0,1,0,-2.3342799999999997
h,0.785105,0.840736,0.785105,0.840736,"{'att': 82, 'def': 10}","{'att': 296, 'def': 21}",3,4,1,0,1.3034999999999999,w,2026-04-05 16:30:00,1,0,0,3,-0.055630999999999986
a,2.12846,1.15878,2.12846,1.15878,"{'att': 360, 'def': 20}","{'att': 176, 'def': 28}",0,16,3,0,2.2051,w,2026-04-12 16:30:00,1,0,0,3,0.9696800000000001
h,2.52849,3.25021,2.52849,1.76366,"{'att': 528, 'def': 74}","{'att': 690, 'def': 38}",8,10,1,1,0.9299,d,2026-04-23 19:30:00,0,1,0,1,0.7648300000000001
h,0.772271,0.621829,0.772271,0.621829,"{'att': 143, 'def': 27}","{'att': 272, 'def': 20}",4,2,1,2,1.4091,l,2026-04-26 14:15:00,0,0,1,0,0.15044200000000008
a,1.14971,1.86882,1.14971,1.86882,"{'att': 271, 'def': 17}","{'att': 277, 'def': 28}",4,9,0,3,0.7939,l,2026-05-03 16:30:00,0,0,1,0,-0.7191099999999999
h,0.570226,1.40609,0.570226,1.40609,"{'att': 203, 'def': 23}","{'att': 178, 'def': 28}",1,7,0,0,0.7072,d,2026-05-10 16:30:00,0,1,0,1,-0.835864
a,1.18679,1.74088,1.18679,1.74088,"{'att': 347, 'def': 18}","{'att': 220, 'def': 18}",3,8,0,2,0.9643,l,2026-05-14 19:30:00,0,0,1,0,-0.55409
