season_name,total_points,rank
2017/18,1857,2368053
2018/19,2032,1508455
2019/20,1851,3680567
2020/21,2006,2562021
2021/22,2234,994268
2022/23,2285,1689767
2023/24,2312,933845
2024/25,2336,1112195
