season_name,total_points,rank
2011/12,1827,701436
2012/13,2191,15195
2013/14,2232,207352
2014/15,2198,9682
2015/16,2240,16500
2016/17,2262,24197
2017/18,2216,95116
2018/19,2322,39408
2019/20,2286,67403
2020/21,2363,160894
2021/22,2531,68182
2022/23,2553,54630
2023/24,2516,53795
2024/25,2572,23161
