name,time,event
wildcard,2025-09-02T21:10:23.197372Z,4
bboost,2025-09-19T20:54:21.168797Z,5
3xc,2025-09-26T15:36:57.273200Z,6
freehit,2025-12-20T19:10:51.611932Z,18
3xc,2026-02-10T17:33:20.625401Z,26
wildcard,2026-04-09T11:48:10.517667Z,32
bboost,2026-04-17T22:42:12.465049Z,33
freehit,2026-04-21T13:39:21.295643Z,34
