event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,55,55,4223904,4229385,4223898,45,0,1000,0,0,3
2,53,108,4480945,4483874,3840714,45,0,1001,0,0,11
3,52,160,4105287,4107169,3207127,40,7,1002,2,0,13
4,58,214,7862760,7863618,4763941,70,7,1003,2,4,8
5,66,280,160173,160876,2091337,5,7,1003,0,0,0
6,69,349,1227843,1232238,1211627,15,5,1005,0,0,10
7,74,423,2336423,2337914,991813,20,5,1009,0,0,9
8,70,493,2053797,2055932,848418,20,5,1016,0,0,15
9,39,532,8476092,8478301,1206397,70,5,1016,0,0,4
10,90,622,321907,322519,655524,5,4,1019,1,0,7
11,36,658,7575607,7575779,793391,65,20,1019,3,0,8
12,44,702,3974765,3976049,743263,35,24,1020,1,0,13
13,71,773,86318,87546,233677,1,24,1021,0,0,1
14,64,837,5337652,5337866,299214,45,12,1018,3,0,13
15,59,896,2698708,2699882,245613,25,7,1022,1,0,13
16,85,981,668184,668369,163504,10,39,1031,2,0,3
17,100,1081,337183,337386,74275,5,22,1036,1,0,7
18,43,1124,6833615,6834444,89994,55,35,1043,1,0,11
19,44,1168,4694237,4694968,76764,40,51,1040,2,0,5
20,62,1230,916414,916960,46794,10,50,1041,1,0,4
21,59,1289,2578775,2580210,41002,25,50,1042,0,0,5
22,36,1325,8667713,8668530,52753,70,46,1041,2,0,33
23,54,1379,2442272,2442791,29863,20,53,1044,1,0,18
24,67,1446,2214540,2215394,26840,20,17,1045,2,0,12
25,62,1508,5199384,5200693,39500,45,17,1048,0,0,9
26,93,1601,97415,97474,12200,1,2,1048,1,0,7
27,55,1656,2432424,2432980,8508,20,15,1047,1,0,12
28,95,1751,40543,40613,2815,1,15,1053,0,0,1
29,67,1818,2953178,2954167,2320,25,15,1058,0,0,14
30,55,1873,2029961,2030788,2686,20,17,1061,1,0,16
31,77,1950,48668,48711,1048,1,23,1061,1,0,1
32,81,2031,72534,72646,308,1,10,1048,0,0,12
33,136,2167,26835,26876,85,1,52,1046,2,0,0
34,65,2232,506629,508082,61,5,52,1048,0,0,11
35,51,2283,6517132,6517905,101,55,31,1051,1,0,7
36,77,2360,4051703,4052213,133,35,45,1051,3,0,11
37,22,2382,7134158,7135542,179,55,34,1054,1,0,14
