element_in,element_in_cost,element_out,element_out_cost,entry,event,time
20,65,84,54,95170,37,2026-05-15T14:57:21.751727Z
597,63,691,57,95170,36,2026-05-09T09:56:50.863898Z
666,89,624,76,95170,36,2026-05-09T08:50:17.622300Z
387,70,235,103,95170,36,2026-05-09T07:19:30.119316Z
5,72,72,51,95170,35,2026-05-01T12:13:32.216233Z
515,75,717,65,95170,34,2026-04-24T16:31:42.288553Z
606,45,77,42,95170,34,2026-04-24T13:20:07.843377Z
596,72,691,56,95170,34,2026-04-24T13:20:07.843149Z
1,60,341,39,95170,34,2026-04-24T13:20:07.842949Z
64,87,430,143,95170,34,2026-04-24T13:20:07.842758Z
384,73,84,54,95170,34,2026-04-24T13:20:07.842545Z
717,65,82,82,95170,34,2026-04-24T13:20:07.842288Z
381,140,783,55,95170,34,2026-04-24T13:20:07.842087Z
700,42,235,105,95170,34,2026-04-24T13:20:07.841881Z
442,44,72,51,95170,34,2026-04-24T13:20:07.841662Z
568,51,151,45,95170,34,2026-04-24T13:20:07.841397Z
373,62,343,43,95170,34,2026-04-24T13:20:07.841132Z
5,71,411,50,95170,34,2026-04-24T13:20:07.840891Z
434,38,139,45,95170,34,2026-04-24T13:20:07.840608Z
77,42,5,68,95170,33,2026-04-18T07:47:10.296346Z
691,56,136,72,95170,33,2026-04-18T07:47:10.290955Z
783,55,163,51,95170,32,2026-04-10T17:27:01.224371Z
343,43,317,45,95170,32,2026-04-10T17:27:01.224200Z
72,51,77,40,95170,32,2026-04-10T17:27:01.224021Z
341,39,470,40,95170,32,2026-04-10T17:27:01.223864Z
82,82,387,70,95170,32,2026-04-10T17:27:01.223709Z
84,54,517,54,95170,32,2026-04-10T17:27:01.223543Z
235,106,485,73,95170,32,2026-04-10T17:27:01.223357Z
151,45,291,56,95170,32,2026-04-10T17:27:01.223145Z
411,50,373,61,95170,32,2026-04-10T17:27:01.222974Z
139,45,101,47,95170,32,2026-04-10T17:27:01.222738Z
163,51,329,57,95170,32,2026-04-10T17:18:37.994756Z
624,76,661,90,95170,32,2026-04-10T17:18:37.989726Z
485,73,82,79,95170,31,2026-03-20T18:11:39.790753Z
387,69,21,71,95170,30,2026-03-14T13:27:27.954143Z
101,46,1,59,95170,27,2026-02-20T23:59:47.921346Z
1,59,139,44,95170,26,2026-02-10T13:22:21.502527Z
77,39,441,43,95170,24,2026-01-28T04:52:28.585129Z
449,94,84,54,95170,24,2026-01-27T20:25:30.861798Z
82,77,414,84,95170,23,2026-01-24T10:59:03.789750Z
136,71,252,42,95170,22,2026-01-17T10:59:41.550324Z
84,55,450,80,95170,22,2026-01-17T10:56:26.561602Z
5,65,8,64,95170,20,2026-01-03T09:51:41.477943Z
441,42,261,45,95170,19,2025-12-30T16:42:22.249533Z
139,44,1,57,95170,19,2025-12-28T19:31:23.527878Z
450,79,449,92,95170,18,2025-12-21T19:34:50.025021Z
661,87,136,70,95170,17,2025-12-20T10:46:32.624700Z
329,53,384,75,95170,16,2025-12-10T13:05:14.327567Z
136,68,283,78,95170,16,2025-12-06T11:55:51.361858Z
414,82,82,77,95170,15,2025-12-03T07:10:23.195380Z
384,75,299,65,95170,14,2025-12-02T16:07:47.632514Z
517,53,267,67,95170,14,2025-12-01T10:16:42.038447Z
8,64,72,48,95170,14,2025-12-01T10:16:42.032955Z
136,66,499,104,95170,13,2025-11-29T13:29:15.755699Z
384,75,276,43,95170,13,2025-11-29T13:29:15.755376Z
499,104,136,66,95170,13,2025-11-29T13:25:27.142723Z
276,43,384,75,95170,13,2025-11-29T13:25:27.142407Z
37,45,106,49,95170,13,2025-11-29T13:08:49.674444Z
101,45,32,50,95170,13,2025-11-29T13:08:49.674129Z
483,38,541,40,95170,13,2025-11-29T12:50:16.394521Z
106,49,37,45,95170,13,2025-11-29T08:21:57.468793Z
32,50,101,45,95170,13,2025-11-29T08:21:57.468317Z
541,40,261,45,95170,13,2025-11-29T02:49:49.357512Z
263,38,291,54,95170,13,2025-11-29T02:49:49.357022Z
136,66,283,78,95170,13,2025-11-29T02:49:49.356548Z
47,69,267,67,95170,13,2025-11-29T02:49:49.356043Z
384,75,449,89,95170,13,2025-11-29T02:49:49.355605Z
120,70,82,77,95170,13,2025-11-29T02:49:49.355150Z
381,142,21,69,95170,13,2025-11-29T02:49:49.354704Z
414,80,517,53,95170,13,2025-11-29T02:49:49.354194Z
37,45,72,48,95170,13,2025-11-29T02:49:49.353758Z
411,51,373,59,95170,13,2025-11-29T02:49:49.353250Z
36,46,317,45,95170,13,2025-11-29T02:49:49.352838Z
101,45,1,57,95170,13,2025-11-29T02:49:49.352506Z
517,53,299,65,95170,13,2025-11-22T22:02:46.296679Z
373,59,5,63,95170,12,2025-11-20T06:09:25.758937Z
21,68,660,49,95170,11,2025-11-08T09:47:45.472779Z
267,67,427,55,95170,11,2025-11-08T09:47:45.466966Z
252,42,666,89,95170,11,2025-11-08T09:15:29.206429Z
283,76,249,75,95170,10,2025-10-25T15:35:42.253109Z
291,55,631,45,95170,6,2025-09-23T10:22:47.638769Z
660,50,612,59,95170,6,2025-09-23T10:22:47.638217Z
666,90,64,88,95170,6,2025-09-23T10:22:47.637983Z
299,65,47,69,95170,6,2025-09-23T10:22:47.637746Z
261,45,508,50,95170,6,2025-09-23T10:22:47.637497Z
5,61,568,55,95170,6,2025-09-23T10:22:47.637207Z
1,55,220,50,95170,6,2025-09-23T10:22:47.636902Z
430,142,525,76,95170,6,2025-09-21T20:32:32.327803Z
82,76,381,145,95170,6,2025-09-21T20:32:32.310428Z
612,59,267,65,95170,4,2025-09-13T09:54:58.619824Z
72,46,191,40,95170,4,2025-09-13T09:54:58.614037Z
525,77,252,45,95170,3,2025-08-30T09:53:25.512519Z
267,65,235,104,95170,3,2025-08-30T09:53:25.504848Z
