season_name,total_points,rank
2009/10,2131,156521
2010/11,1426,1897035
2011/12,2147,17568
2012/13,2023,174653
2013/14,2366,22652
2014/15,2182,13347
2015/16,2271,7164
2016/17,2390,1125
2017/18,2139,310276
2018/19,2431,2833
2019/20,2262,108519
2020/21,2504,6731
2021/22,2428,239789
2022/23,2586,20428
2023/24,2584,6774
2024/25,2488,158118
