h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.364297,2.00607,0.364297,2.00607,"{'att': 267, 'def': 12}","{'att': 171, 'def': 24}",1,6,2,2,0.1698,d,2023-08-20 16:30:00,0,1,0,1,-1.6417729999999997
h,0.559371,0.548425,0.559371,0.548425,"{'att': 171, 'def': 19}","{'att': 226, 'def': 30}",6,2,1,1,1.3158,d,2023-08-28 16:30:00,0,1,0,1,0.0109459999999999
a,1.05367,1.83665,1.05367,1.07536,"{'att': 159, 'def': 19}","{'att': 234, 'def': 36}",7,4,0,2,0.7563,l,2023-09-03 18:45:00,0,0,1,0,-0.021689999999999987
h,0.694683,1.54562,0.694683,1.54562,"{'att': 198, 'def': 22}","{'att': 261, 'def': 22}",3,4,0,3,0.6535,l,2023-09-18 16:30:00,0,0,1,0,-0.8509369999999999
h,0.834621,0.98737,0.834621,0.98737,"{'att': 222, 'def': 21}","{'att': 184, 'def': 27}",9,6,1,1,1.1597,d,2023-09-22 16:30:00,0,1,0,1,-0.15274900000000002
a,0.477434,2.29107,0.477434,2.29107,"{'att': 143, 'def': 22}","{'att': 246, 'def': 35}",3,6,0,1,0.201,l,2023-09-27 16:30:00,0,0,1,0,-1.8136359999999998
h,0.620122,2.5554,0.620122,1.7941,"{'att': 391, 'def': 19}","{'att': 130, 'def': 19}",4,14,0,4,0.2309,l,2023-09-30 18:45:00,0,0,1,0,-1.173978
a,0.999628,3.73783,0.999628,2.97653,"{'att': 361, 'def': 23}","{'att': 170, 'def': 16}",3,7,0,3,0.1261,l,2023-10-08 10:30:00,0,0,1,0,-1.976902
h,1.33333,1.4958,0.572035,1.4958,"{'att': 194, 'def': 17}","{'att': 166, 'def': 19}",8,7,2,2,1.2166,d,2023-10-22 13:00:00,0,1,0,1,-0.9237650000000001
a,0.778619,0.40726,0.778619,0.40726,"{'att': 258, 'def': 26}","{'att': 211, 'def': 24}",2,2,0,1,1.7563,l,2023-10-27 18:45:00,0,0,1,0,0.37135899999999994
h,0.322231,1.67658,0.322231,1.67658,"{'att': 310, 'def': 26}","{'att': 208, 'def': 34}",3,16,0,2,0.3799,l,2023-11-04 14:00:00,0,0,1,0,-1.354349
a,0.946956,2.4684,0.946956,2.4684,"{'att': 260, 'def': 19}","{'att': 175, 'def': 27}",5,10,2,2,0.4043,d,2023-11-10 17:30:00,0,1,0,1,-1.5214439999999998
h,1.40102,1.83536,1.40102,1.07406,"{'att': 300, 'def': 15}","{'att': 156, 'def': 35}",4,5,2,1,0.9636,w,2023-11-25 14:00:00,1,0,0,3,0.3269599999999999
a,0.780756,3.06935,0.780756,2.30805,"{'att': 253, 'def': 18}","{'att': 248, 'def': 30}",4,16,0,3,0.18059999999999998,l,2023-12-03 14:00:00,0,0,1,0,-1.5272940000000002
h,0.601235,1.67302,0.601235,1.67302,"{'att': 422, 'def': 31}","{'att': 194, 'def': 25}",5,8,1,2,0.499,l,2023-12-10 17:00:00,0,0,1,0,-1.071785
a,0.976758,2.34764,0.976758,2.34764,"{'att': 246, 'def': 16}","{'att': 275, 'def': 21}",5,12,1,4,0.5051,l,2023-12-18 19:45:00,0,0,1,0,-1.3708820000000002
h,1.14336,2.9432,1.14336,2.9432,"{'att': 325, 'def': 13}","{'att': 130, 'def': 21}",4,6,2,2,0.3477,d,2023-12-22 19:45:00,0,1,0,1,-1.79984
a,0.768493,0.812164,0.768493,0.812164,"{'att': 192, 'def': 19}","{'att': 145, 'def': 20}",4,2,1,0,1.2935999999999999,w,2023-12-30 17:00:00,1,0,0,3,-0.043671000000000015
h,0.930992,1.82515,0.930992,1.82515,"{'att': 293, 'def': 11}","{'att': 127, 'def': 17}",5,12,1,2,0.6907,l,2024-01-07 17:00:00,0,0,1,0,-0.894158
a,0.151576,2.73312,0.151576,1.97182,"{'att': 388, 'def': 17}","{'att': 154, 'def': 25}",2,15,1,2,0.0473,l,2024-01-13 14:00:00,0,0,1,0,-1.820244
h,1.1539,1.11078,1.1539,0.349484,"{'att': 186, 'def': 17}","{'att': 316, 'def': 20}",4,5,1,2,1.3184,l,2024-01-21 17:00:00,0,0,1,0,0.8044159999999999
h,1.42906,1.48834,1.42906,0.727045,"{'att': 393, 'def': 20}","{'att': 190, 'def': 17}",6,4,1,2,1.2485000000000002,l,2024-01-29 19:45:00,0,0,1,0,0.702015
a,0.0814573,0.742534,0.0814573,0.742534,"{'att': 298, 'def': 8}","{'att': 134, 'def': 20}",2,8,0,0,0.5695,d,2024-02-04 11:30:00,0,1,0,1,-0.6610767000000001
h,0.799924,2.14988,0.799924,1.38858,"{'att': 205, 'def': 17}","{'att': 321, 'def': 21}",3,4,1,3,0.39549999999999996,l,2024-02-09 19:45:00,0,0,1,0,-0.588656
a,0.0464174,4.48759,0.0464174,4.48759,"{'att': 324, 'def': 8}","{'att': 159, 'def': 18}",0,17,0,4,0.0018,l,2024-02-16 20:00:00,0,0,1,0,-4.4411726
h,0.728802,2.6089,0.728802,2.6089,"{'att': 366, 'def': 14}","{'att': 214, 'def': 12}",4,7,0,2,0.293,l,2024-02-24 17:00:00,0,0,1,0,-1.8800980000000003
a,0.839171,1.98278,0.839171,1.98278,"{'att': 210, 'def': 19}","{'att': 227, 'def': 18}",5,10,1,1,0.5728,d,2024-03-02 14:00:00,0,1,0,1,-1.143609
a,1.17253,3.41823,1.17253,3.41823,"{'att': 122, 'def': 14}","{'att': 308, 'def': 18}",7,3,2,4,0.1305,l,2024-03-09 14:00:00,0,0,1,0,-2.2457
h,1.45145,2.01475,1.45145,2.01475,"{'att': 157, 'def': 10}","{'att': 450, 'def': 25}",7,5,0,1,0.9884999999999999,l,2024-03-16 17:00:00,0,0,1,0,-0.5632999999999999
a,0.702173,1.85322,0.702173,1.85322,"{'att': 498, 'def': 19}","{'att': 187, 'def': 31}",3,12,0,3,0.4385,l,2024-04-01 11:30:00,0,0,1,0,-1.1510470000000002
h,1.2795,1.88042,0.518199,1.88042,"{'att': 205, 'def': 14}","{'att': 301, 'def': 18}",2,11,2,2,0.8864,d,2024-04-05 18:45:00,0,1,0,1,-1.362221
a,0.544591,2.50164,0.544591,2.50164,"{'att': 407, 'def': 14}","{'att': 174, 'def': 25}",3,11,1,4,0.2293,l,2024-04-12 18:45:00,0,0,1,0,-1.957049
