event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,49,49,6072149,6192387,6072139,65,0,1000,0,0,21
2,48,97,6318163,6362909,6225277,60,10,1000,1,0,5
3,65,162,836527,847873,2890952,10,3,1002,1,0,3
4,74,236,2509586,2537218,1973495,25,3,1005,1,0,3
5,68,304,115180,117891,552929,1,4,1008,1,0,5
6,84,388,141451,145288,129534,5,27,1012,1,0,12
7,79,467,1376025,1398169,82119,15,5,1017,1,0,20
8,77,544,953721,966536,50031,10,12,1026,1,0,7
9,64,608,1163497,1175537,19568,10,10,1028,1,0,0
10,73,681,3531001,3577599,26919,30,1,1028,0,0,7
11,45,726,3070018,3106890,20563,25,9,1033,1,0,5
12,44,770,3974765,4007591,22559,35,16,1032,1,0,4
13,43,813,2939366,2966281,26470,25,18,1029,1,0,2
14,91,904,155463,159792,7233,5,18,1031,0,0,2
15,109,1013,905,927,122,1,20,1036,1,0,6
16,77,1090,1745015,1767545,171,15,6,1046,5,0,12
17,78,1168,3644326,3666362,281,30,10,1054,1,0,17
18,43,1211,6833615,6863368,437,55,0,1060,1,0,13
19,47,1258,3384897,3408853,269,30,34,1061,1,0,4
20,47,1305,4426261,4450663,498,35,5,1058,1,0,18
21,54,1359,4457417,4486460,646,40,11,1059,1,0,9
22,44,1403,4442529,4472713,614,35,18,1060,1,0,6
23,67,1470,366372,376888,104,5,5,1045,0,0,7
24,79,1549,295047,304914,50,5,5,1048,0,0,0
25,84,1633,302043,305027,19,5,3,1049,2,0,20
26,83,1716,529505,537680,10,5,1,1049,1,0,8
27,43,1759,7612070,7648956,11,60,2,1051,1,0,12
28,72,1831,1956418,1974103,15,20,15,1054,1,0,4
29,50,1881,7767898,7782265,55,65,15,1052,1,0,4
30,45,1926,5609571,5633420,129,45,13,1048,1,0,2
31,49,1975,3639624,3687574,266,30,13,1050,0,0,13
32,75,2050,248870,252849,105,5,3,1049,1,0,25
33,98,2148,1191669,1195959,294,10,10,1050,1,0,5
34,41,2185,4712615,4722710,1107,40,5,1049,2,4,0
35,61,2246,2701774,2722177,862,25,6,1052,1,0,6
36,91,2337,1085564,1099040,517,10,0,1050,1,0,14
37,52,2389,521148,526200,124,5,4,1048,1,0,28
