season_name,total_points,rank
2017/18,1913,1906726
2018/19,2014,1717234
2019/20,1920,2839659
2020/21,1983,2786137
2021/22,2325,554002
2022/23,2308,1442382
2023/24,2301,1031897
2024/25,2453,278806
