season_name,total_points,rank
2007/08,2007,163632
2008/09,2031,12165
2009/10,2199,77017
2010/11,2040,43280
2011/12,1996,173984
2012/13,2113,54718
2013/14,2197,301303
2014/15,2186,12340
2015/16,2213,31815
2016/17,2095,253572
2017/18,2399,545
2018/19,2378,11838
2019/20,2267,98406
2020/21,2290,404994
2021/22,2542,56919
2022/23,2490,204281
2023/24,2496,82633
2024/25,2480,180829
