name,time,event
3xc,2025-09-26T12:32:32.739443Z,6
freehit,2025-11-29T08:39:49.926195Z,13
bboost,2025-12-24T14:10:57.006105Z,18
wildcard,2025-12-29T11:39:08.029198Z,19
wildcard,2026-04-10T09:07:11.348138Z,32
bboost,2026-04-17T12:37:36.416157Z,33
freehit,2026-04-22T07:34:06.601062Z,34
3xc,2026-05-07T12:32:05.385841Z,36
