event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,58,58,3379513,3515797,3379511,40,0,1000,0,0,4
2,70,128,885382,905072,846505,10,0,1000,1,0,9
3,78,206,78978,80567,53763,1,34,1002,1,0,10
4,78,284,1475616,1514930,41074,15,34,1002,0,0,10
5,62,346,428199,438166,12122,5,24,1006,1,0,7
6,75,421,592096,602391,6200,5,30,1009,1,0,7
7,76,497,1979048,2009535,6020,20,12,1011,1,0,4
8,74,571,1302642,1330977,4947,15,12,1018,0,0,7
9,46,617,5967855,5997126,9113,50,7,1017,1,0,21
10,74,691,3437998,3465419,13102,30,4,1018,2,0,4
11,51,742,1342722,1367046,5908,15,4,1021,1,0,13
12,43,785,4329770,4369421,7755,35,9,1022,1,0,19
13,63,848,255015,265787,2033,5,9,1022,0,0,4
14,62,910,5878642,5913059,4703,50,0,1023,1,0,8
15,73,983,565179,570058,1511,5,4,1023,2,0,20
16,96,1079,131408,131563,394,5,26,1038,1,0,4
17,71,1150,5694546,5713091,1068,50,3,1044,2,0,4
18,49,1199,4208953,4237335,1039,35,0,1048,2,0,0
19,52,1251,1655584,1702602,469,15,3,1047,0,0,12
20,45,1296,4872555,4954394,943,40,3,1049,0,0,7
21,39,1335,9720050,9722164,3233,80,0,1045,3,0,9
22,46,1381,3332087,3405680,2586,30,0,1044,0,0,6
23,45,1426,5938797,5946093,2085,50,4,1042,3,0,2
24,63,1485,3437621,3462470,3284,30,0,1041,2,4,3
25,64,1549,4417628,4502313,4908,35,0,1046,0,0,3
26,83,1632,545057,551843,2306,5,0,1046,2,0,3
27,53,1685,2812957,2882912,1714,25,0,1046,0,0,12
28,99,1784,12021,12736,409,1,0,1051,0,0,4
29,56,1840,5810778,5879114,683,50,0,1055,0,0,3
30,54,1894,2387855,2390049,845,20,3,1059,4,0,21
31,69,1963,350616,355393,518,5,14,1058,1,0,0
32,73,2036,315488,329425,255,5,3,1056,0,0,12
33,98,2134,1191669,1196559,692,10,26,1054,1,0,0
34,59,2193,1051813,1101986,727,10,26,1054,0,0,8
35,74,2267,422331,428730,266,5,1,1056,1,0,6
36,85,2352,2003391,2041282,218,20,1,1058,0,0,12
37,16,2368,9507648,9520151,402,75,4,1060,2,0,11
