season_name,total_points,rank
2015/16,1599,2579456
2016/17,2175,95665
2017/18,2266,33651
2018/19,2136,582660
2019/20,2230,186821
2020/21,2188,993798
2021/22,2057,2283554
2022/23,2389,728420
2023/24,2285,1180226
2024/25,2302,1485399
