name,time,event
bboost,2025-09-20T08:04:48.698645Z,5
3xc,2025-09-26T19:39:03.792182Z,6
wildcard,2025-10-16T19:04:44.621767Z,8
freehit,2025-12-10T09:07:05.891934Z,16
wildcard,2026-04-09T20:05:21.348864Z,32
bboost,2026-04-14T11:16:16.627649Z,33
freehit,2026-04-18T13:08:12.890222Z,34
3xc,2026-05-07T12:48:55.992560Z,36
