name,time,event
3xc,2025-09-26T17:39:25.123021Z,6
freehit,2025-11-23T06:18:43.177816Z,13
bboost,2025-12-16T14:34:07.325086Z,17
wildcard,2025-12-27T20:19:36.848616Z,19
wildcard,2026-02-06T17:40:39.495292Z,25
bboost,2026-02-08T07:52:21.867456Z,26
freehit,2026-03-15T18:35:18.389711Z,31
3xc,2026-04-18T07:21:42.313019Z,33
