season_name,total_points,rank
2016/17,1960,809046
2017/18,1917,1871024
2018/19,2106,793950
2019/20,2038,1485640
2020/21,2168,1139859
2021/22,2206,1158486
2022/23,2349,1049802
2023/24,2325,819811
2024/25,2058,4824514
