name,time,event
bboost,2025-08-22T13:28:41.630236Z,2
3xc,2025-09-26T07:31:06.183801Z,6
freehit,2025-11-24T12:40:00.644848Z,13
wildcard,2025-12-26T23:09:38.918666Z,19
wildcard,2026-04-07T10:29:40.615090Z,32
bboost,2026-04-10T18:42:52.945682Z,33
freehit,2026-04-18T15:42:02.369033Z,34
3xc,2026-05-01T19:24:11.406062Z,36
