element_in,element_in_cost,element_out,element_out_cost,entry,event,time
6,62,317,45,3137299,37,2026-05-11T08:04:11.171172Z
160,55,120,69,3137299,36,2026-05-06T20:36:50.696904Z
783,55,553,49,3137299,35,2026-05-01T16:05:28.298170Z
730,53,100,46,3137299,34,2026-04-23T07:59:40.606468Z
430,144,661,91,3137299,33,2026-04-12T17:26:15.848036Z
553,49,329,60,3137299,32,2026-04-07T10:12:50.957349Z
47,75,82,82,3137299,31,2026-03-19T10:53:08.693983Z
485,73,242,50,3137299,31,2026-03-17T14:03:33.760828Z
82,81,83,59,3137299,29,2026-03-01T21:14:34.645999Z
100,47,249,74,3137299,29,2026-03-01T21:14:34.645804Z
661,90,430,144,3137299,29,2026-03-01T21:14:34.645611Z
120,69,276,43,3137299,29,2026-03-01T21:14:34.645396Z
329,60,267,63,3137299,29,2026-03-01T21:14:34.645158Z
242,50,47,76,3137299,29,2026-03-01T21:14:34.644955Z
291,57,441,41,3137299,29,2026-03-01T21:14:34.644744Z
317,45,8,63,3137299,29,2026-03-01T21:14:34.644523Z
260,52,411,51,3137299,29,2026-03-01T21:14:34.644242Z
101,47,1,59,3137299,29,2026-03-01T21:14:34.643978Z
83,59,237,67,3137299,28,2026-02-26T21:29:02.632850Z
47,76,329,56,3137299,27,2026-02-18T21:06:11.939380Z
5,71,684,50,3137299,26,2026-02-07T22:45:44.671764Z
267,63,16,99,3137299,25,2026-02-04T10:34:22.806429Z
249,72,661,88,3137299,24,2026-01-29T21:24:23.749448Z
449,95,414,84,3137299,24,2026-01-29T21:24:23.744694Z
1,59,101,45,3137299,22,2026-01-16T14:37:52.210833Z
684,50,107,48,3137299,21,2026-01-04T21:33:04.304860Z
157,61,160,60,3137299,20,2026-01-01T21:00:48.436819Z
160,60,485,74,3137299,20,2026-01-01T20:59:07.977698Z
624,76,661,89,3137299,20,2026-01-01T20:58:18.966171Z
441,42,575,45,3137299,20,2026-01-01T20:58:18.965903Z
188,38,441,41,3137299,20,2026-01-01T20:54:49.013211Z
218,42,136,65,3137299,20,2026-01-01T20:54:49.012946Z
378,37,411,52,3137299,20,2026-01-01T20:54:49.012683Z
47,74,276,43,3137299,20,2026-01-01T20:54:49.012383Z
450,82,237,64,3137299,20,2026-01-01T20:54:49.012129Z
485,74,329,55,3137299,20,2026-01-01T20:54:49.011864Z
575,45,373,59,3137299,20,2026-01-01T20:54:49.011591Z
5,64,8,64,3137299,20,2026-01-01T20:54:49.011296Z
291,56,107,48,3137299,20,2026-01-01T20:54:49.011031Z
139,45,101,45,3137299,20,2026-01-01T20:54:49.010744Z
69,39,470,40,3137299,20,2026-01-01T20:54:49.010368Z
441,41,72,47,3137299,19,2025-12-27T17:25:15.253091Z
661,88,100,46,3137299,18,2025-12-21T19:11:14.987422Z
276,43,449,91,3137299,18,2025-12-21T19:11:14.981693Z
414,85,82,74,3137299,16,2025-12-07T23:57:39.789059Z
107,48,347,39,3137299,16,2025-12-07T23:57:39.788596Z
100,46,283,77,3137299,16,2025-12-07T23:57:39.788091Z
8,65,256,58,3137299,16,2025-12-07T23:57:39.787596Z
329,52,669,56,3137299,16,2025-12-07T23:57:39.782373Z
101,45,67,45,3137299,15,2025-12-06T10:45:06.681544Z
449,89,387,66,3137299,14,2025-11-30T18:28:37.633034Z
411,51,5,63,3137299,13,2025-11-28T06:32:18.981870Z
387,66,663,51,3137299,12,2025-11-21T16:31:04.045205Z
669,57,582,66,3137299,11,2025-11-07T15:48:07.939588Z
75,39,291,55,3137299,10,2025-11-01T13:14:11.617857Z
105,39,223,39,3137299,10,2025-11-01T13:14:11.617556Z
714,75,560,56,3137299,10,2025-11-01T13:14:11.617192Z
317,45,318,45,3137299,10,2025-10-31T17:49:49.532857Z
324,65,485,75,3137299,10,2025-10-29T13:21:34.572430Z
318,45,694,41,3137299,10,2025-10-29T13:21:34.571925Z
299,65,396,43,3137299,10,2025-10-29T13:19:19.981548Z
560,56,283,75,3137299,10,2025-10-26T16:12:02.242486Z
178,64,136,60,3137299,10,2025-10-26T16:12:02.242222Z
396,43,82,77,3137299,10,2025-10-26T16:12:02.241814Z
485,75,237,67,3137299,10,2025-10-26T16:12:02.241470Z
119,81,663,52,3137299,10,2025-10-26T16:12:02.241167Z
160,60,582,67,3137299,10,2025-10-26T16:12:02.240916Z
378,38,72,48,3137299,10,2025-10-26T16:12:02.240625Z
694,41,347,40,3137299,10,2025-10-26T16:12:02.240334Z
291,55,256,55,3137299,10,2025-10-26T16:12:02.240065Z
223,39,470,40,3137299,10,2025-10-26T16:12:02.239749Z
1,57,67,45,3137299,10,2025-10-26T16:12:02.239405Z
237,67,593,49,3137299,9,2025-10-23T23:52:23.774125Z
663,52,517,54,3137299,8,2025-10-17T18:50:26.563425Z
5,62,317,45,3137299,7,2025-09-30T10:40:24.711712Z
16,98,381,145,3137299,7,2025-09-30T10:37:03.769825Z
593,50,335,45,3137299,5,2025-09-20T08:06:28.730909Z
67,45,565,50,3137299,4,2025-09-13T08:45:21.379222Z
136,60,97,70,3137299,4,2025-09-13T08:42:17.672358Z
565,50,366,55,3137299,4,2025-09-13T08:42:17.672031Z
347,40,38,45,3137299,4,2025-09-13T08:42:17.671734Z
335,45,47,70,3137299,4,2025-09-13T08:42:17.671477Z
430,141,64,89,3137299,4,2025-09-13T08:42:17.671149Z
97,70,661,87,3137299,4,2025-09-13T08:36:07.886111Z
366,55,67,45,3137299,4,2025-09-13T08:36:07.885786Z
64,89,249,76,3137299,4,2025-09-12T16:31:55.116656Z
67,45,565,50,3137299,4,2025-09-09T16:45:33.113503Z
72,46,74,45,3137299,4,2025-09-09T16:44:05.828541Z
565,50,67,45,3137299,4,2025-09-09T16:41:30.114490Z
38,45,261,45,3137299,4,2025-09-09T16:39:16.828563Z
256,55,508,50,3137299,4,2025-09-09T16:36:00.434594Z
67,45,366,55,3137299,4,2025-09-09T16:36:00.434344Z
661,87,499,104,3137299,4,2025-09-09T16:36:00.434062Z
47,70,267,65,3137299,4,2025-09-09T16:36:00.433588Z
366,55,314,50,3137299,4,2025-09-01T05:38:23.392746Z
261,45,256,55,3137299,4,2025-09-01T05:38:23.392467Z
499,104,661,87,3137299,4,2025-09-01T05:38:23.392109Z
508,50,568,55,3137299,4,2025-08-31T21:22:25.559845Z
314,50,502,50,3137299,4,2025-08-31T21:17:27.459393Z
502,50,101,45,3137299,4,2025-08-31T21:16:13.203587Z
101,45,33,45,3137299,4,2025-08-31T21:12:14.463218Z
33,45,366,55,3137299,4,2025-08-31T21:07:21.090688Z
582,66,335,45,3137299,4,2025-08-31T21:07:21.090386Z
661,87,499,104,3137299,4,2025-08-31T21:07:21.090071Z
366,55,565,50,3137299,4,2025-08-31T16:37:53.827662Z
499,104,97,70,3137299,4,2025-08-31T16:37:53.827284Z
565,50,220,50,3137299,4,2025-08-30T18:36:45.692075Z
74,45,192,40,3137299,4,2025-08-30T18:35:44.886340Z
256,55,603,45,3137299,4,2025-08-30T18:35:44.886055Z
373,60,441,45,3137299,4,2025-08-30T18:35:44.885763Z
317,45,107,50,3137299,4,2025-08-30T18:35:44.885511Z
97,70,64,89,3137299,4,2025-08-30T18:35:44.885219Z
283,75,430,140,3137299,4,2025-08-30T18:35:44.884955Z
82,73,299,65,3137299,4,2025-08-30T18:35:44.884685Z
381,145,158,59,3137299,4,2025-08-30T18:35:44.884391Z
267,65,119,80,3137299,4,2025-08-30T18:35:44.884037Z
119,80,235,105,3137299,3,2025-08-29T13:38:37.201660Z
517,55,382,85,3137299,3,2025-08-24T17:44:45.974436Z
