season_name,total_points,rank
2010/11,2074,22199
2011/12,2024,124259
2012/13,2142,34967
2013/14,2202,287053
2014/15,2047,116219
2015/16,2204,38188
2016/17,2197,70385
2017/18,2238,62147
2018/19,2158,455670
2019/20,2389,3825
2020/21,2388,106813
2021/22,2365,411934
2022/23,2459,325752
2023/24,2408,327971
2024/25,2490,152017
