name,time,event
wildcard,2025-09-02T04:18:57.197925Z,4
freehit,2025-12-05T16:07:28.827910Z,15
3xc,2025-12-20T06:04:47.409192Z,17
bboost,2025-12-25T20:49:11.259318Z,18
wildcard,2026-03-20T20:05:47.187376Z,32
bboost,2026-04-13T21:45:16.843142Z,33
freehit,2026-04-18T12:07:11.162616Z,34
3xc,2026-05-07T07:36:11.857597Z,36
