element_in,element_in_cost,element_out,element_out_cost,entry,event,time
666,90,249,75,6382909,37,2026-05-15T17:25:20.445236Z
5,73,343,42,6382909,37,2026-05-15T17:25:20.437922Z
16,99,235,103,6382909,36,2026-05-09T04:37:37.924990Z
417,65,82,82,6382909,35,2026-05-01T17:24:38.180786Z
64,87,691,56,6382909,34,2026-04-24T17:17:14.814386Z
624,77,430,144,6382909,34,2026-04-24T17:17:14.814201Z
596,72,249,76,6382909,34,2026-04-24T17:17:14.813986Z
329,60,783,55,6382909,34,2026-04-24T17:17:14.813795Z
700,42,235,105,6382909,34,2026-04-24T17:17:14.813605Z
717,65,84,54,6382909,34,2026-04-24T17:17:14.813405Z
381,140,82,82,6382909,34,2026-04-24T17:17:14.813210Z
568,51,411,50,6382909,34,2026-04-24T17:17:14.812995Z
447,37,343,43,6382909,34,2026-04-24T17:17:14.812801Z
606,45,151,45,6382909,34,2026-04-24T17:17:14.812604Z
373,62,77,42,6382909,34,2026-04-24T17:17:14.812394Z
5,71,72,51,6382909,34,2026-04-24T17:17:14.812194Z
679,42,341,39,6382909,34,2026-04-24T17:17:14.811964Z
1,60,139,45,6382909,34,2026-04-24T17:17:14.811697Z
77,42,5,68,6382909,33,2026-04-18T09:38:47.645500Z
249,78,136,73,6382909,32,2026-04-10T17:17:49.670619Z
136,73,249,78,6382909,32,2026-04-10T16:14:24.171244Z
691,56,661,91,6382909,32,2026-04-10T14:23:13.681513Z
249,78,136,67,6382909,32,2026-04-10T14:23:13.681353Z
783,55,517,54,6382909,32,2026-04-10T14:23:13.681199Z
84,54,485,73,6382909,32,2026-04-10T14:23:13.681012Z
82,82,329,60,6382909,32,2026-04-10T14:23:13.680864Z
235,106,83,59,6382909,32,2026-04-10T14:23:13.680713Z
343,43,684,50,6382909,32,2026-04-10T14:23:13.680556Z
151,45,373,61,6382909,32,2026-04-10T14:23:13.680354Z
72,51,317,45,6382909,32,2026-04-10T14:23:13.680189Z
411,50,260,48,6382909,32,2026-04-10T14:23:13.679988Z
341,39,470,40,6382909,32,2026-04-10T14:23:13.679818Z
139,45,1,57,6382909,32,2026-04-10T14:23:13.679597Z
485,73,47,75,6382909,31,2026-03-20T17:58:36.867335Z
317,45,441,42,6382909,29,2026-03-03T17:03:29.951299Z
661,89,249,76,6382909,28,2026-02-27T18:27:25.511849Z
83,59,237,66,6382909,28,2026-02-27T18:27:25.511378Z
329,59,21,75,6382909,28,2026-02-27T18:27:25.504288Z
21,75,547,49,6382909,25,2026-02-06T18:25:38.955399Z
249,75,661,89,6382909,25,2026-02-06T18:25:38.949993Z
547,49,242,49,6382909,23,2026-01-24T10:58:50.297732Z
237,65,450,80,6382909,22,2026-01-17T10:54:58.486506Z
449,91,414,85,6382909,22,2026-01-17T10:54:58.481294Z
47,75,382,81,6382909,20,2026-01-03T10:44:16.677571Z
5,65,725,54,6382909,20,2026-01-03T10:44:16.670860Z
441,42,113,45,6382909,19,2025-12-30T17:54:12.511443Z
661,90,337,63,6382909,18,2025-12-26T18:21:41.146113Z
450,80,449,91,6382909,18,2025-12-26T18:21:41.145649Z
382,81,16,102,6382909,18,2025-12-26T18:21:41.140681Z
113,45,257,50,6382909,16,2025-12-13T05:56:05.545052Z
337,63,283,78,6382909,16,2025-12-13T05:56:05.544115Z
16,102,160,62,6382909,16,2025-12-13T05:56:05.543129Z
725,55,8,63,6382909,16,2025-12-13T05:56:05.535837Z
160,63,427,53,6382909,15,2025-12-06T10:16:58.338859Z
414,84,16,101,6382909,15,2025-12-06T10:16:58.333086Z
