event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,53,53,4864965,5076320,4864958,55,0,1000,0,0,9
2,35,88,9512674,9560512,7604466,90,0,1001,0,0,12
3,58,146,2225718,2259583,5576235,20,22,1000,2,0,14
4,76,222,1896301,1956199,3615810,20,0,997,0,0,8
5,69,291,80045,85289,1186498,1,0,1005,0,0,0
6,76,367,532219,546990,503768,5,21,1008,2,0,13
7,67,434,4395605,4440022,607693,40,0,1013,1,0,4
8,70,504,2053797,2117888,528564,20,0,1021,0,0,14
9,40,544,8044269,8164001,779087,70,0,1019,0,0,12
10,88,632,510329,514689,436955,5,0,1015,3,0,15
11,63,695,143403,151646,146445,5,0,1018,0,0,3
12,46,741,3314087,3359092,131056,30,1,1019,1,0,16
13,65,806,198189,210374,40321,5,1,1022,0,0,4
14,55,861,7868664,7883624,98600,65,5,1022,2,0,24
15,66,923,1315462,1329638,70952,15,12,1027,2,4,17
16,82,1005,989122,1003222,55253,10,0,1031,4,0,6
17,73,1078,4912302,4980121,86072,40,0,1037,0,0,7
18,38,1116,9192091,9206330,130320,75,5,1033,3,0,13
19,34,1150,9494510,9544239,169790,80,8,1035,1,0,6
20,70,1216,280171,284290,91008,5,3,1032,2,4,3
21,60,1276,2294050,2379708,77001,20,3,1034,0,0,9
22,66,1342,204070,204903,23818,5,12,1030,2,0,10
23,41,1383,7717140,7769341,25025,65,12,1035,1,0,23
24,76,1459,515792,541995,13874,5,12,1038,0,0,8
25,75,1534,1287528,1303915,11402,15,0,1040,2,0,8
26,88,1622,214483,224725,4086,5,0,1042,0,0,14
27,49,1671,4292797,4430818,3740,35,0,1044,0,0,10
28,92,1763,104966,107186,1460,1,10,1041,3,0,1
29,58,1821,5450685,5475412,2063,45,7,1045,1,0,6
30,61,1882,774708,816586,1683,10,7,1049,0,0,25
31,65,1947,757459,768428,1287,10,9,1052,1,0,0
32,58,2005,2553534,2699872,1379,20,10,1033,0,0,12
33,134,2139,42342,57629,521,1,36,1031,1,0,0
34,59,2198,1051813,1115807,540,10,36,1031,0,0,8
35,59,2257,3349980,3381437,462,30,53,1033,1,0,16
36,72,2329,5304724,5324619,795,45,57,1038,1,0,11
37,32,2361,3699699,3714790,571,30,11,1039,2,0,11
