id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
425306,33,MissedShots,0.9059999847412109,0.605999984741211,0.026995299383997917,Vital N&#039;Simba,a,9641,OpenPlay,2021,Head,17828,Bordeaux,Clermont Foot,0,2,2021-08-08 13:00:00,Akim Zedadka,Aerial
426270,4,MissedShots,0.7240000152587891,0.595999984741211,0.012200900353491306,Vital N&#039;Simba,h,9641,SetPiece,2021,LeftFoot,17837,Clermont Foot,Troyes,2,0,2021-08-15 13:00:00,,Rebound
429137,51,MissedShots,0.8640000152587891,0.5929999923706055,0.06049460172653198,Vital N&#039;Simba,h,9641,OpenPlay,2021,LeftFoot,17858,Clermont Foot,Metz,2,2,2021-08-29 13:00:00,Jason Berthomier,BallTouch
429973,29,MissedShots,0.6859999847412109,0.5220000076293946,0.008651419542729855,Vital N&#039;Simba,a,9641,SetPiece,2021,LeftFoot,17863,Paris Saint Germain,Clermont Foot,4,0,2021-09-11 15:00:00,,None
436322,3,MissedShots,0.720999984741211,0.505,0.014399499632418156,Vital N&#039;Simba,h,9641,FromCorner,2021,LeftFoot,17914,Clermont Foot,Lille,1,0,2021-10-16 15:00:00,,None
436326,31,Goal,0.7769999694824219,0.49900001525878906,0.023959599435329437,Vital N&#039;Simba,h,9641,OpenPlay,2021,LeftFoot,17914,Clermont Foot,Lille,1,0,2021-10-16 15:00:00,,Rebound
440531,93,MissedShots,0.7369999694824219,0.605,0.015078900381922722,Vital N&#039;Simba,h,9641,OpenPlay,2021,LeftFoot,17935,Clermont Foot,Marseille,0,1,2021-10-31 19:45:00,,None
443348,4,SavedShot,0.8440000152587891,0.674000015258789,0.04465470090508461,Vital N&#039;Simba,h,9641,OpenPlay,2021,LeftFoot,17954,Clermont Foot,Nice,1,2,2021-11-21 16:00:00,Mohamed Bayo,Pass
445535,50,SavedShot,0.86,0.585,0.05573819950222969,Vital N&#039;Simba,h,9641,OpenPlay,2021,LeftFoot,17974,Clermont Foot,Lens,2,2,2021-12-01 20:00:00,Akim Zedadka,Cross
445536,54,SavedShot,0.7480000305175781,0.5579999923706055,0.019034799188375473,Vital N&#039;Simba,h,9641,OpenPlay,2021,RightFoot,17974,Clermont Foot,Lens,2,2,2021-12-01 20:00:00,,None
445540,74,MissedShots,0.7080000305175781,0.5670000076293945,0.013227799907326698,Vital N&#039;Simba,h,9641,FromCorner,2021,LeftFoot,17974,Clermont Foot,Lens,2,2,2021-12-01 20:00:00,,None
446819,53,MissedShots,0.81,0.675,0.031332001090049744,Vital N&#039;Simba,a,9641,OpenPlay,2021,LeftFoot,17989,Montpellier,Clermont Foot,1,0,2021-12-05 14:00:00,Johan Gastien,Pass
448309,3,BlockedShot,0.7369999694824219,0.634000015258789,0.013160199858248234,Vital N&#039;Simba,a,9641,OpenPlay,2021,LeftFoot,17994,Angers,Clermont Foot,0,1,2021-12-12 14:00:00,,None
448315,35,MissedShots,0.7269999694824218,0.8290000152587891,0.01165310014039278,Vital N&#039;Simba,a,9641,OpenPlay,2021,LeftFoot,17994,Angers,Clermont Foot,0,1,2021-12-12 14:00:00,Alidu Seidu,Pass
448329,70,MissedShots,0.7390000152587891,0.725,0.010678599588572979,Vital N&#039;Simba,a,9641,OpenPlay,2021,LeftFoot,17994,Angers,Clermont Foot,0,1,2021-12-12 14:00:00,Jonathan Iglesias,Cross
452482,5,SavedShot,0.7730000305175782,0.769000015258789,0.016287799924612045,Vital N&#039;Simba,h,9641,FromCorner,2021,LeftFoot,18018,Clermont Foot,Reims,0,0,2022-01-09 14:00:00,Jason Berthomier,Pass
456147,10,MissedShots,0.749000015258789,0.6969999694824218,0.013763099908828735,Vital N&#039;Simba,a,9641,FromCorner,2021,LeftFoot,18048,Nice,Clermont Foot,0,1,2022-02-06 14:00:00,,None
460301,10,MissedShots,0.7480000305175781,0.5609999847412109,0.019822100177407265,Vital N&#039;Simba,h,9641,OpenPlay,2021,RightFoot,18080,Clermont Foot,Bordeaux,1,1,2022-02-27 14:00:00,Elbasan Rashani,Pass
465716,18,BlockedShot,0.855,0.6020000076293945,0.062363799661397934,Vital N&#039;Simba,h,9641,OpenPlay,2021,LeftFoot,18112,Clermont Foot,Nantes,2,3,2022-04-03 13:00:00,,None
