event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,74,74,544391,545646,544391,10,10,1000,0,0,9
2,48,122,6140282,6142855,1423927,60,10,1000,0,0,12
3,62,184,1339525,1340166,593712,15,69,1001,2,0,5
4,85,269,515888,516651,185407,5,10,1002,0,0,8
5,65,334,206013,206442,43637,5,10,1009,0,0,23
6,76,410,532219,533279,19138,5,2,1012,2,0,6
7,88,498,324374,324705,5468,5,3,1014,1,0,0
8,80,578,613323,614157,2511,10,3,1023,0,0,14
9,33,611,10863448,10863918,15185,90,3,1021,2,0,32
10,77,688,2320852,2321880,16123,20,3,1025,0,0,8
11,45,733,3150023,3151027,12124,30,12,1025,2,0,5
12,49,782,2457927,2459474,9701,20,11,1028,1,0,10
13,69,851,121894,122568,1588,1,11,1030,0,0,1
14,69,920,3588863,3590596,2205,30,12,1030,1,0,3
15,39,959,9938256,9939358,8071,80,4,1030,1,0,20
16,91,1050,311473,311966,3627,5,3,1034,5,0,3
17,68,1118,6344945,6345842,9667,55,3,1041,0,0,7
18,45,1163,5960474,5961937,11493,50,7,1041,2,0,12
19,56,1219,915331,915734,4534,10,7,1037,0,0,7
20,56,1275,1904371,1905440,3874,20,6,1037,1,0,4
21,62,1337,1914425,1915482,2863,20,10,1036,1,0,8
22,37,1374,8052304,8054063,3930,65,4,1038,1,0,18
23,60,1434,1178011,1178183,1266,10,2,1038,2,0,16
24,71,1505,1175406,1176438,905,10,2,1041,0,0,2
25,65,1570,4278094,4279668,1368,35,27,1044,1,0,13
26,61,1631,5471086,5472743,2369,45,27,1045,0,0,6
27,46,1677,5681550,5684648,2617,45,27,1042,0,0,16
28,93,1770,85504,85544,931,1,6,1039,4,0,1
29,67,1837,2953178,2954453,820,25,6,1044,0,0,6
30,58,1895,1219872,1221905,774,10,6,1050,0,0,26
31,68,1963,439864,440500,501,5,0,1053,2,0,2
32,58,2021,2553534,2561344,551,20,15,1037,0,0,13
33,134,2155,42342,44706,187,1,40,1035,1,0,0
34,61,2216,834897,836927,187,10,40,1035,0,0,5
35,48,2264,7769722,7772101,303,60,18,1035,1,0,16
36,82,2346,2797753,2799023,316,25,9,1039,2,0,11
37,22,2368,7134158,7135866,397,55,2,1041,1,0,11
