name,time,event
3xc,2025-09-27T08:37:32.868947Z,6
freehit,2025-11-29T09:37:46.179653Z,13
wildcard,2025-12-14T21:40:50.247751Z,17
bboost,2025-12-26T12:44:24.437580Z,18
3xc,2026-02-10T07:24:10.985155Z,26
wildcard,2026-04-10T17:28:21.100515Z,32
bboost,2026-04-17T17:04:29.498018Z,33
freehit,2026-04-23T16:37:04.120477Z,34
