h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.16184,2.05387,1.16184,2.05387,"{'att': 351, 'def': 18}","{'att': 156, 'def': 25}",1,10,2,1,0.7297,w,2023-08-13 18:45:00,1,0,0,3,-0.8920299999999999
a,0.552621,1.30947,0.552621,1.30947,"{'att': 346, 'def': 34}","{'att': 263, 'def': 40}",1,6,0,3,0.669,l,2023-08-20 15:05:00,0,0,1,0,-0.7568489999999999
h,2.84995,0.308716,2.84995,0.308716,"{'att': 369, 'def': 27}","{'att': 236, 'def': 35}",2,7,2,0,2.8795,w,2023-08-27 13:00:00,1,0,0,3,2.541234
a,0.158524,2.28809,0.158524,2.28809,"{'att': 435, 'def': 33}","{'att': 228, 'def': 20}",0,5,0,2,0.10859999999999999,l,2023-09-03 15:05:00,0,0,1,0,-2.129566
h,2.27232,1.03603,2.27232,1.03603,"{'att': 347, 'def': 26}","{'att': 246, 'def': 34}",8,5,2,2,2.3365,d,2023-09-17 13:00:00,0,1,0,1,1.2362900000000001
a,0.456135,1.03805,0.456135,1.03805,"{'att': 315, 'def': 25}","{'att': 278, 'def': 28}",3,2,1,0,0.7646999999999999,w,2023-09-24 11:00:00,1,0,0,3,-0.581915
h,0.305015,1.52229,0.305015,1.52229,"{'att': 335, 'def': 19}","{'att': 309, 'def': 26}",4,4,0,1,0.3463,l,2023-09-29 19:00:00,0,0,1,0,-1.2172749999999999
h,0.944783,2.24185,0.944783,2.24185,"{'att': 317, 'def': 20}","{'att': 228, 'def': 19}",7,6,1,2,0.4745,l,2023-10-06 19:00:00,0,0,1,0,-1.2970669999999997
a,0.224242,2.51872,0.224242,1.75862,"{'att': 596, 'def': 16}","{'att': 102, 'def': 32}",3,9,0,3,0.0672,l,2023-10-21 15:00:00,0,0,1,0,-1.534378
a,1.02122,1.11025,1.02122,1.11025,"{'att': 315, 'def': 28}","{'att': 170, 'def': 19}",2,11,1,1,1.3101,d,2023-10-29 16:05:00,0,1,0,1,-0.08902999999999994
h,1.55966,1.05162,1.55966,1.05162,"{'att': 378, 'def': 17}","{'att': 226, 'def': 27}",4,9,0,0,1.7527000000000001,d,2023-11-05 14:00:00,0,1,0,1,0.50804
h,1.18208,1.36665,1.18208,1.36665,"{'att': 284, 'def': 24}","{'att': 198, 'def': 31}",3,13,1,1,1.219,d,2023-11-25 20:00:00,0,1,0,1,-0.1845699999999999
a,1.82995,1.93212,1.06985,1.93212,"{'att': 283, 'def': 16}","{'att': 270, 'def': 25}",5,6,1,2,1.3062999999999998,l,2023-12-01 19:00:00,0,0,1,0,-0.8622700000000001
a,1.26839,0.993441,1.26839,0.993441,"{'att': 305, 'def': 17}","{'att': 220, 'def': 22}",11,6,1,1,1.6169,d,2023-12-07 19:30:00,0,1,0,1,0.2749489999999999
h,1.50877,1.62211,1.50877,1.62211,"{'att': 294, 'def': 20}","{'att': 209, 'def': 19}",1,8,2,1,1.2681,w,2023-12-10 14:00:00,1,0,0,3,-0.11334
a,1.76122,1.17121,1.76122,1.17121,"{'att': 283, 'def': 26}","{'att': 290, 'def': 27}",5,8,2,1,1.8367,w,2023-12-17 14:00:00,1,0,0,3,0.5900099999999999
h,0.805349,0.882407,0.805349,0.882407,"{'att': 404, 'def': 32}","{'att': 140, 'def': 23}",5,6,2,1,1.2568,w,2023-12-20 20:00:00,1,0,0,3,-0.07705800000000007
a,1.14984,1.56944,1.14984,1.56944,"{'att': 261, 'def': 26}","{'att': 302, 'def': 20}",9,7,1,1,1.0182,d,2024-01-12 20:00:00,0,1,0,1,-0.4196
a,1.31652,1.53045,1.31652,1.53045,"{'att': 299, 'def': 24}","{'att': 276, 'def': 23}",6,3,1,1,1.1984,d,2024-01-28 14:00:00,0,1,0,1,-0.21393000000000018
h,2.57864,1.90654,2.57864,1.14644,"{'att': 413, 'def': 27}","{'att': 169, 'def': 22}",9,1,1,2,1.8338999999999999,l,2024-02-02 20:00:00,0,0,1,0,1.4322000000000001
a,1.66695,1.91964,1.66695,1.91964,"{'att': 263, 'def': 27}","{'att': 279, 'def': 22}",10,5,1,3,1.171,l,2024-02-10 16:00:00,0,0,1,0,-0.2526900000000001
h,1.71908,2.13729,1.71908,2.13729,"{'att': 237, 'def': 35}","{'att': 336, 'def': 21}",12,4,1,3,1.0964,l,2024-02-18 12:00:00,0,0,1,0,-0.4182100000000002
h,0.147244,1.75632,0.147244,0.996227,"{'att': 273, 'def': 29}","{'att': 267, 'def': 26}",1,8,0,3,0.1524,l,2024-02-24 20:00:00,0,0,1,0,-0.8489829999999999
a,1.61588,1.55397,0.855787,1.55397,"{'att': 277, 'def': 24}","{'att': 184, 'def': 21}",6,9,2,2,1.4383,d,2024-03-03 14:00:00,0,1,0,1,-0.6981830000000001
h,0.268122,1.32837,0.268122,1.32837,"{'att': 325, 'def': 11}","{'att': 134, 'def': 18}",3,14,0,1,0.4635,l,2024-03-10 14:00:00,0,0,1,0,-1.060248
a,1.88754,0.709166,1.88754,0.709166,"{'att': 285, 'def': 16}","{'att': 134, 'def': 22}",5,10,3,1,2.3263,w,2024-03-16 16:00:00,1,0,0,3,1.178374
h,2.45769,0.913264,2.45769,0.913264,"{'att': 265, 'def': 13}","{'att': 217, 'def': 30}",8,7,2,0,2.4551,w,2024-03-31 16:05:00,1,0,0,3,1.544426
a,0.582127,0.825103,0.582127,0.825103,"{'att': 303, 'def': 24}","{'att': 345, 'def': 31}",2,6,0,0,1.0458,d,2024-04-07 13:00:00,0,1,0,1,-0.24297600000000008
h,2.30507,0.739073,1.54497,0.739073,"{'att': 321, 'def': 19}","{'att': 234, 'def': 31}",3,1,3,1,2.5284,w,2024-04-13 15:00:00,1,0,0,3,0.805897
a,0.948728,1.26308,0.948728,1.26308,"{'att': 294, 'def': 19}","{'att': 296, 'def': 22}",1,11,0,1,1.0711,l,2024-04-21 13:00:00,0,0,1,0,-0.31435199999999996
h,1.04231,1.89803,1.04231,1.13794,"{'att': 410, 'def': 20}","{'att': 313, 'def': 20}",1,6,1,3,0.6611,l,2024-04-28 13:00:00,0,0,1,0,-0.09562999999999988
a,0.631836,2.56306,0.631836,2.56306,"{'att': 177, 'def': 15}","{'att': 336, 'def': 14}",6,4,1,3,0.1539,l,2024-05-04 13:00:00,0,0,1,0,-1.9312240000000003
h,1.38725,0.896939,1.38725,0.896939,"{'att': 126, 'def': 15}","{'att': 408, 'def': 17}",9,3,2,1,1.7994999999999999,w,2024-05-12 19:00:00,1,0,0,3,0.49031100000000005
a,1.12544,3.26691,0.365346,2.50682,"{'att': 330, 'def': 25}","{'att': 191, 'def': 16}",3,11,1,2,0.2123,l,2024-05-19 19:00:00,0,0,1,0,-2.1414739999999997
