event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,73,73,631488,653917,631488,10,5,1000,0,0,12
2,56,129,3570435,3597606,728071,35,5,1000,0,0,6
3,80,209,54018,54368,36288,1,74,1003,2,0,5
4,92,301,155271,156817,5434,5,65,1006,1,0,10
5,46,347,4489025,4512943,11134,40,47,1010,1,0,10
6,61,408,2556638,2581214,23087,25,1,1005,0,0,10
7,65,473,4820034,4843891,50298,45,1,1010,0,0,22
8,71,544,1989324,1997771,49086,20,24,1017,2,0,12
9,87,627,20327,20476,3815,1,13,1019,2,4,0
10,63,690,7088983,7113688,14103,60,13,1027,0,0,6
11,35,725,8041035,8054275,22530,70,4,1029,2,0,13
12,37,762,6714142,6735128,39040,55,6,1029,1,0,10
13,53,815,952635,958860,23702,10,16,1029,1,0,5
14,78,893,1357137,1367934,15810,15,1,1031,1,0,9
15,67,960,1075775,1084752,7702,10,1,1034,0,0,10
16,69,1029,3485884,3492739,14200,30,3,1040,3,0,11
17,88,1117,1523820,1532210,10389,15,21,1042,2,0,5
18,55,1168,2222501,2227183,8755,20,0,1045,3,4,16
19,43,1211,5090024,5110399,7775,45,4,1041,1,0,3
20,53,1264,2607274,2621308,7849,25,10,1043,1,0,9
21,50,1314,5961038,5976666,11451,50,13,1041,1,0,17
22,39,1349,7067167,7083207,16606,60,7,1046,2,4,8
23,70,1419,218741,221998,3268,5,7,1049,0,0,13
24,75,1490,714004,717107,2433,10,8,1049,3,4,7
25,73,1563,1540096,1565587,2235,15,8,1052,0,0,9
26,60,1623,6100773,6114893,3914,50,24,1056,1,0,4
27,64,1687,754862,756603,1546,10,8,1054,2,0,0
28,68,1755,2632002,2652449,2336,25,2,1040,0,0,9
29,74,1829,1710543,1718396,1320,15,57,1041,1,0,14
30,59,1888,1151932,1161531,1221,10,38,1048,1,0,7
31,67,1955,467021,482128,831,5,38,1051,0,0,0
32,74,2029,305291,306917,370,5,36,1051,2,0,5
33,95,2120,1429292,1433101,1471,15,1,1048,2,4,1
34,52,2172,2070491,2091698,2218,20,1,1047,0,0,14
35,73,2245,498807,502669,909,5,25,1051,1,0,13
36,92,2337,955950,963663,529,10,16,1048,1,0,11
37,38,2375,2215559,2224992,276,20,7,1049,1,0,3
