name,time,event
wildcard,2025-09-13T09:15:32.009988Z,4
3xc,2025-09-25T14:30:18.978825Z,6
bboost,2025-11-08T10:30:56.655325Z,11
freehit,2025-12-06T03:58:40.188131Z,15
3xc,2026-02-10T15:41:57.821737Z,26
wildcard,2026-04-10T17:13:09.136796Z,32
bboost,2026-04-18T03:09:41.765654Z,33
freehit,2026-04-24T16:31:58.544569Z,34
