event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,61,61,2607688,2667669,2607687,30,0,1000,0,0,4
2,53,114,4480945,4518487,2656795,45,0,1001,0,0,12
3,54,168,3415922,3432815,2037157,35,7,1002,2,0,10
4,79,247,1290624,1310037,1027654,15,2,1002,0,0,9
5,58,305,809507,824975,501276,10,2,1008,0,0,16
6,76,381,532219,539970,210052,5,14,1010,2,0,5
7,76,457,1979048,1995559,162779,20,12,1012,1,0,6
8,77,534,901638,912108,97302,10,12,1019,0,0,13
9,40,574,8309233,8330050,186049,70,9,1017,1,0,6
10,98,672,55783,56672,48726,1,5,1019,1,0,8
11,58,730,432549,435409,15226,5,11,1023,2,0,0
12,51,781,1983767,1997468,10412,20,16,1029,1,0,15
13,52,833,1073087,1079988,6706,10,5,1030,1,0,14
14,61,894,6187523,6205543,14583,50,21,1032,1,0,3
15,83,977,122001,123463,2289,1,21,1035,0,0,11
16,76,1053,1878287,1884897,2888,15,4,1035,3,0,6
17,83,1136,2417468,2429805,2945,20,18,1038,1,0,8
18,47,1183,5110996,5118242,3217,45,2,1036,3,0,16
19,30,1209,11042460,11050759,8670,90,16,1032,2,4,14
20,62,1271,916414,924350,5137,10,4,1030,1,0,5
21,60,1331,2294050,2322989,4186,20,4,1030,0,0,12
22,48,1379,2867307,2879232,2967,25,5,1029,1,0,15
23,42,1421,7241567,7263226,2850,60,25,1030,1,0,18
24,80,1501,276429,279628,1203,5,29,1029,2,0,11
25,67,1568,3521813,3542425,1615,30,6,1031,1,0,5
26,63,1631,4755467,4790160,2407,40,6,1033,0,0,7
27,46,1677,5681550,5735073,2646,45,6,1031,0,0,22
28,74,1751,1609695,1620219,2830,15,14,1032,1,0,8
29,61,1812,4652173,4659443,3294,40,3,1034,2,0,25
30,77,1889,27188,27955,1118,1,3,1040,0,0,15
31,58,1947,1941385,1952287,1272,20,9,1040,2,0,1
32,55,2002,3494686,3550229,1595,30,23,1026,0,0,12
33,132,2134,76782,77564,692,1,14,1027,2,0,0
34,62,2196,738547,756952,603,10,14,1028,0,0,10
35,56,2252,4156291,4210205,605,35,14,1030,0,0,10
36,83,2335,2531440,2542582,585,20,2,1032,1,0,12
37,41,2376,1698289,1702124,254,15,21,1033,2,0,2
