season_name,total_points,rank
2014/15,2074,79112
2015/16,1960,871729
2016/17,2036,448941
2017/18,1749,3199495
2018/19,2266,103615
2019/20,2174,415443
2020/21,2343,213663
2021/22,2432,229815
2022/23,2539,77222
2023/24,2456,167819
2024/25,2505,114321
