event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,63,63,2149481,2295989,2149481,25,0,1000,0,0,10
2,72,135,637575,657097,371570,10,0,1002,0,0,5
3,40,175,8554323,8596997,1254049,80,22,1006,2,0,4
4,67,242,4531594,4609635,1397807,40,8,1007,0,0,14
5,47,289,3833414,3946153,1321949,35,8,1012,0,0,17
6,103,392,1448,1525,93019,1,40,1015,2,0,0
7,83,475,768839,790414,43578,10,10,1017,1,0,7
8,98,573,35193,36371,4184,1,20,1026,1,0,9
9,37,610,9528531,9572695,16460,80,20,1030,1,0,8
10,56,666,9397661,9420608,72245,80,11,1036,1,0,12
11,58,724,415596,427500,23797,5,0,1040,1,0,10
12,53,777,1482761,1526651,13688,15,0,1046,0,0,10
13,43,820,2994810,3018824,16805,25,1,1049,2,0,8
14,69,889,3398170,3490220,19716,30,1,1051,0,0,3
15,55,944,3955171,3986395,21768,35,2,1055,2,0,12
16,93,1037,222413,226987,8654,5,6,1054,4,0,10
17,92,1129,962707,979728,4817,10,3,1057,1,0,26
18,42,1171,7008846,7130561,7002,60,3,1058,0,0,10
19,37,1208,8150611,8183779,9067,65,32,1056,2,0,5
20,65,1273,600179,612884,4468,5,25,1057,1,0,5
21,65,1338,1247812,1277401,2721,10,3,1058,1,0,14
22,46,1384,3599650,3634927,2199,30,31,1061,1,0,7
23,30,1414,11676121,11694530,4410,95,41,1064,1,0,14
24,77,1491,475200,484369,2232,5,18,1063,1,0,12
25,71,1562,2204686,2245578,2317,20,32,1063,1,0,6
26,80,1642,827810,842635,1289,10,10,1063,1,0,8
27,47,1689,5536663,5585752,1342,45,16,1066,1,0,15
28,66,1755,3209720,3238250,2285,25,0,1071,1,0,0
29,63,1818,3909713,3992445,2357,35,58,1048,0,0,21
30,54,1872,2129170,2213021,2838,20,58,1057,0,0,12
31,64,1936,810859,866337,2280,10,58,1061,0,0,15
32,60,1996,2261295,2276019,2178,20,58,1061,2,0,20
33,124,2112,199088,199736,2218,5,28,1062,3,8,0
34,49,2161,2752808,2763062,3681,25,4,1063,1,0,0
35,66,2227,1439792,1459662,2224,15,2,1069,1,0,15
36,101,2328,221701,229304,847,5,2,1069,0,0,7
37,24,2352,6393831,6409638,936,50,13,1069,2,0,21
