name,time,event
wildcard,2025-09-12T17:04:53.208633Z,4
bboost,2025-09-25T22:55:35.778125Z,6
3xc,2025-11-27T12:34:50.351765Z,13
freehit,2025-12-25T08:27:35.205218Z,18
wildcard,2026-03-01T23:36:46.550484Z,29
freehit,2026-03-16T20:39:58.283690Z,31
bboost,2026-04-11T18:22:31.111109Z,33
3xc,2026-05-05T20:51:47.727818Z,36
