event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,65,65,1743774,1778306,1743774,20,0,1000,0,0,3
2,60,125,2639060,2654044,1132734,25,0,1001,1,0,17
3,49,174,4967498,4987339,1329367,45,0,1007,0,0,6
4,88,262,347490,348897,349028,5,0,1008,2,0,11
5,54,316,1563964,1582665,224210,15,0,1014,0,0,9
6,91,407,29769,30053,25008,1,0,1014,0,0,0
7,67,474,4395605,4408950,46513,40,11,1017,1,0,5
8,96,570,55579,55787,5683,1,12,1022,3,0,0
9,39,609,8476092,8503592,17728,70,12,1024,0,0,28
10,75,684,3046176,3060941,21833,25,1,1027,1,0,7
11,53,737,1018031,1022116,9037,10,3,1026,2,0,8
12,60,797,655427,659555,2968,10,7,1028,1,0,9
13,61,858,327753,334910,909,5,7,1030,0,0,2
14,70,928,3279359,3294887,1200,30,10,1028,1,0,7
15,50,978,5739464,5757579,2178,50,1,1027,1,0,6
16,96,1074,127350,128235,589,5,7,1033,0,0,3
17,84,1158,2207934,2216894,579,20,2,1041,1,0,4
18,34,1192,10617785,10620573,1657,85,26,1045,3,0,11
19,41,1233,6061108,6078822,1761,50,10,1047,1,0,5
20,52,1285,2699428,2720985,2048,25,10,1048,0,0,4
21,51,1336,5635757,5643908,3033,45,6,1047,2,0,5
22,47,1383,2968940,2990307,2280,25,6,1047,0,0,8
23,44,1427,6366225,6374854,1933,50,12,1047,2,0,19
24,67,1494,2177296,2186301,1801,20,27,1049,1,0,2
25,73,1567,1540096,1559438,1652,15,27,1055,0,0,5
26,62,1629,5360704,5372053,2638,45,18,1056,1,0,5
27,52,1681,3394303,3404897,2088,30,24,1056,1,0,9
28,77,1758,1186773,1193649,1871,10,2,1055,2,0,3
29,86,1844,369895,374270,533,5,2,1053,0,0,3
30,68,1912,233008,235507,284,5,18,1053,1,0,11
31,67,1979,536874,541537,215,5,22,1053,2,0,2
32,55,2034,3494686,3536588,276,30,2,1043,0,0,13
33,115,2149,383304,384695,271,5,32,1041,1,0,0
34,69,2218,277662,288625,163,5,32,1041,0,0,5
35,57,2275,4069677,4081611,165,35,11,1042,1,0,4
36,78,2353,3733553,3741682,195,30,17,1045,1,0,8
37,22,2375,7174947,7181307,260,60,11,1046,2,0,11
