name,time,event
bboost,2025-08-22T16:33:19.790281Z,2
wildcard,2025-09-26T18:31:52.492335Z,6
freehit,2025-11-28T08:57:55.861138Z,13
3xc,2025-12-20T10:43:49.421569Z,17
wildcard,2026-04-09T09:00:01.557343Z,32
bboost,2026-04-17T09:37:53.714414Z,33
freehit,2026-04-23T07:38:28.305692Z,34
3xc,2026-05-08T11:33:08.305619Z,36
