season_name,total_points,rank
2016/17,1969,761730
2017/18,1884,2149910
2018/19,2146,521621
2019/20,1994,1962949
2020/21,2139,1363425
2021/22,2174,1369274
2022/23,2603,11248
2023/24,2360,577492
2024/25,2284,1703476
