season_name,total_points,rank
2008/09,840,1789748
2009/10,2008,406542
2010/11,1928,215927
2011/12,1798,823652
2012/13,1819,906902
2013/14,2260,145014
2014/15,2022,160826
2015/16,2044,429356
2016/17,2189,78777
2017/18,2208,108407
2018/19,2073,1084223
2019/20,2228,194209
2020/21,2402,83341
2021/22,2561,40892
2022/23,2535,84499
2023/24,2564,13614
2024/25,2494,140592
