h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.12141,1.53437,1.12141,1.53437,"{'att': 347, 'def': 18}","{'att': 289, 'def': 48}",3,6,1,1,1.006,d,2023-08-12 18:00:00,0,1,0,1,-0.41296
a,2.42649,0.750785,2.42649,0.750785,"{'att': 300, 'def': 31}","{'att': 428, 'def': 14}",12,1,1,1,2.5155,d,2023-08-20 13:00:00,0,1,0,1,1.6757049999999998
h,1.82327,0.25547,1.82327,0.25547,"{'att': 236, 'def': 23}","{'att': 324, 'def': 37}",3,4,0,0,2.6183,d,2023-08-27 18:45:00,0,1,0,1,1.5678
h,2.28809,0.158524,2.28809,0.158524,"{'att': 228, 'def': 20}","{'att': 435, 'def': 33}",5,0,2,0,2.8106999999999998,w,2023-09-03 15:05:00,1,0,0,3,2.129566
a,1.94985,1.21929,1.94985,1.21929,"{'att': 402, 'def': 27}","{'att': 183, 'def': 24}",7,11,3,2,1.9042,w,2023-09-15 19:00:00,1,0,0,3,0.7305600000000001
a,1.10143,1.80137,1.10143,0.281179,"{'att': 294, 'def': 19}","{'att': 292, 'def': 32}",6,9,1,0,0.724,w,2023-09-22 19:00:00,1,0,0,3,0.8202509999999998
h,1.03293,0.153004,1.03293,0.153004,"{'att': 162, 'def': 19}","{'att': 255, 'def': 25}",2,3,0,0,2.1871,d,2023-10-01 13:00:00,0,1,0,1,0.8799259999999999
a,1.51523,0.263633,1.51523,0.263633,"{'att': 223, 'def': 33}","{'att': 616, 'def': 26}",6,3,1,0,2.5521000000000003,w,2023-10-07 15:00:00,1,0,0,3,1.251597
h,0.828728,1.00304,0.828728,1.00304,"{'att': 283, 'def': 22}","{'att': 354, 'def': 16}",5,6,1,0,1.1757,w,2023-10-21 19:00:00,1,0,0,3,-0.1743119999999999
a,2.15871,0.298709,1.39861,0.298709,"{'att': 279, 'def': 20}","{'att': 358, 'def': 25}",4,3,1,0,2.7702,w,2023-10-27 19:00:00,1,0,0,3,1.099901
h,2.28618,0.484764,2.28618,0.484764,"{'att': 305, 'def': 25}","{'att': 333, 'def': 29}",6,6,2,0,2.6118000000000006,w,2023-11-05 19:45:00,1,0,0,3,1.801416
a,0.62039,0.651349,0.62039,0.651349,"{'att': 251, 'def': 23}","{'att': 373, 'def': 13}",10,2,0,0,1.2555999999999998,d,2023-11-10 20:00:00,0,1,0,1,-0.03095899999999996
h,1.00133,1.27183,1.00133,1.27183,"{'att': 240, 'def': 16}","{'att': 378, 'def': 31}",3,7,1,0,1.1199,w,2023-11-26 12:00:00,1,0,0,3,-0.27049999999999996
a,1.2317,1.18224,1.2317,1.18224,"{'att': 221, 'def': 23}","{'att': 456, 'def': 25}",6,3,0,1,1.3791000000000002,l,2023-12-02 20:00:00,0,0,1,0,0.04946000000000006
h,1.2751,1.13313,1.2751,1.13313,"{'att': 245, 'def': 28}","{'att': 306, 'def': 23}",2,8,2,1,1.4483000000000001,w,2023-12-10 12:00:00,1,0,0,3,0.14196999999999993
a,1.64135,1.92557,1.64135,1.16547,"{'att': 219, 'def': 21}","{'att': 403, 'def': 19}",9,5,1,3,1.0788,l,2023-12-16 16:00:00,0,0,1,0,0.4758800000000001
h,2.95792,0.539445,2.19782,0.539445,"{'att': 314, 'def': 18}","{'att': 221, 'def': 19}",8,6,2,0,2.8308,w,2023-12-20 20:00:00,1,0,0,3,1.6583750000000002
a,0.805568,1.82506,0.805568,1.06496,"{'att': 222, 'def': 24}","{'att': 354, 'def': 26}",8,8,0,2,0.5706,l,2024-01-13 20:00:00,0,0,1,0,-0.25939199999999996
h,1.97472,0.119776,1.21462,0.119776,"{'att': 155, 'def': 24}","{'att': 368, 'def': 22}",8,3,1,0,2.7986999999999997,w,2024-01-27 16:00:00,1,0,0,3,1.0948440000000002
a,0.67289,0.875796,0.67289,0.875796,"{'att': 264, 'def': 15}","{'att': 292, 'def': 25}",4,7,0,0,1.1025,d,2024-02-04 16:05:00,0,1,0,1,-0.20290600000000003
h,2.16459,2.06475,1.4045,2.06475,"{'att': 255, 'def': 38}","{'att': 251, 'def': 28}",5,7,2,3,1.4263000000000001,l,2024-02-11 19:45:00,0,0,1,0,-0.66025
a,0.685452,0.801467,0.685452,0.801467,"{'att': 241, 'def': 25}","{'att': 256, 'def': 19}",4,3,0,1,1.1924,l,2024-02-16 20:00:00,0,0,1,0,-0.11601500000000009
h,1.97032,2.46292,1.97032,1.70282,"{'att': 241, 'def': 24}","{'att': 345, 'def': 23}",10,9,0,0,1.0163,d,2024-02-25 14:00:00,0,1,0,1,0.26750000000000007
a,1.91177,1.50074,1.91177,1.50074,"{'att': 228, 'def': 20}","{'att': 352, 'def': 23}",4,8,1,2,1.7055,l,2024-03-03 12:00:00,0,0,1,0,0.41103
h,1.51018,1.66988,1.51018,0.909783,"{'att': 174, 'def': 24}","{'att': 367, 'def': 22}",8,1,1,2,1.1832,l,2024-03-08 20:00:00,0,0,1,0,0.6003970000000001
a,1.80693,1.36305,1.04683,1.36305,"{'att': 239, 'def': 20}","{'att': 225, 'def': 31}",3,10,3,1,1.7852000000000001,w,2024-03-16 20:00:00,1,0,0,3,-0.31622000000000017
h,1.21101,1.79381,0.450914,1.03372,"{'att': 233, 'def': 15}","{'att': 340, 'def': 20}",2,1,1,2,0.8442000000000001,l,2024-03-31 14:00:00,0,0,1,0,-0.5828059999999999
a,1.92153,0.537635,1.92153,0.537635,"{'att': 280, 'def': 25}","{'att': 257, 'def': 26}",8,7,0,0,2.4363,d,2024-04-07 13:00:00,0,1,0,1,1.3838949999999999
h,2.51301,0.561667,2.51301,0.561667,"{'att': 293, 'def': 21}","{'att': 324, 'def': 21}",5,6,3,0,2.6187,w,2024-04-19 19:00:00,1,0,0,3,1.951343
