season_name,total_points,rank
2012/13,2026,167720
2013/14,2123,553373
2014/15,1883,667820
2015/16,1261,3450546
2018/19,2070,1108505
2019/20,2206,269925
2020/21,2048,2164699
2021/22,2463,166712
2022/23,2243,2172245
2023/24,2278,1256624
2024/25,2501,123786
