event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,50,50,5781366,6017948,5781357,65,0,1000,0,0,12
2,51,101,5148179,5260012,5333665,50,0,1001,0,0,6
3,45,146,6518280,6614139,5512472,60,0,1002,0,0,3
4,78,224,1475616,1536764,3326220,15,0,1003,0,0,6
5,47,271,4225763,4230193,3010831,40,2,1003,4,0,15
6,63,334,2175697,2227382,2111365,20,2,1004,0,0,8
7,62,396,5903809,5930021,2473223,50,0,1007,2,0,7
8,74,470,1376439,1406945,1868016,15,4,1013,1,0,15
9,61,531,1572962,1645647,1260269,15,4,1012,0,0,5
10,75,606,2895010,2982103,1163067,25,0,1016,0,0,6
11,38,644,6013927,6193279,1260359,50,0,1022,0,0,5
12,58,702,878429,890694,743263,10,17,1022,2,0,3
13,45,747,2228322,2313796,642781,20,17,1025,0,0,8
14,63,810,5359071,5477789,769825,45,17,1025,0,0,2
15,78,888,294462,295227,336038,5,2,1024,4,0,0
16,86,974,593547,601372,217480,5,2,1032,3,0,22
17,84,1058,2127953,2177580,199487,20,2,1040,0,0,14
18,50,1108,3886288,3893944,180342,35,33,1043,4,0,18
19,45,1153,3898573,4057268,149305,35,33,1046,0,0,9
20,73,1226,160053,165456,56866,5,26,1047,1,0,2
21,55,1273,4196360,4208564,88275,35,11,1046,3,8,18
22,68,1341,137570,138275,25067,5,0,1049,1,0,7
23,52,1393,2808419,2932764,14750,25,0,1055,0,0,8
24,75,1468,617251,651772,8484,5,0,1060,0,0,6
25,97,1565,28581,30915,1899,1,0,1064,0,0,4
26,85,1650,397925,405140,809,5,4,1064,2,0,7
27,44,1694,7080717,7142496,996,60,6,1066,1,0,17
28,77,1771,1211690,1220076,894,10,11,1066,3,0,2
29,82,1853,642456,674997,327,5,11,1067,0,0,2
30,52,1905,2688946,2807899,445,25,11,1071,0,0,16
31,58,1963,1917056,1937796,507,15,4,1073,1,0,0
32,65,2028,1204223,1225343,394,10,2,1070,1,0,14
33,101,2129,967215,993266,887,10,2,1069,0,0,27
34,55,2184,1602516,1670405,1154,15,37,1065,0,0,0
35,55,2239,4907027,4926022,1231,40,23,1072,2,0,9
36,86,2325,1943300,1971801,1005,15,20,1072,2,0,0
37,27,2352,4984831,5137511,928,40,20,1074,0,0,17
