event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,87,87,54322,57919,54322,1,0,1000,0,0,0
2,58,145,3021533,3049388,99855,30,0,1000,0,0,2
3,45,190,6686263,6710286,326591,60,19,1001,1,0,13
4,85,275,515888,527154,103443,5,1,998,0,0,11
5,33,304,9883861,9890820,543281,85,27,1001,2,4,10
6,93,397,20340,20817,61912,1,32,1004,1,0,10
7,75,472,2210408,2230072,55195,20,23,1005,1,0,10
8,72,544,1736206,1750646,49086,15,25,1012,1,0,23
9,75,619,210117,211997,7763,5,4,1013,1,0,15
10,81,700,1481259,1496491,6412,15,2,1022,1,0,8
11,42,742,4338627,4369087,5908,40,3,1029,1,0,5
12,48,790,2725384,2744869,5230,25,12,1031,1,0,5
13,42,832,3252911,3273328,7257,30,3,1032,1,0,8
14,69,901,3588863,3612835,9066,30,0,1034,1,0,4
15,43,944,8557501,8578235,21768,70,12,1034,1,0,22
16,75,1019,2120995,2137602,26549,20,9,1034,5,0,5
17,87,1106,1653190,1664845,20202,15,20,1036,1,0,5
18,54,1160,2428247,2440337,13921,20,9,1038,1,0,17
19,36,1196,8567879,8594458,18566,70,3,1037,1,0,5
20,81,1277,34042,34623,3516,1,15,1030,1,0,6
21,64,1341,1450425,1465400,2272,15,13,1031,1,0,9
22,53,1394,1530380,1536387,1153,15,3,1033,1,0,9
23,40,1434,8184764,8208434,1295,65,9,1037,1,0,14
24,69,1503,1560126,1583815,1053,15,0,1035,0,0,14
25,79,1582,602012,616143,659,5,0,1041,0,0,6
26,84,1666,452578,457186,271,5,4,1046,1,0,0
27,44,1710,7156638,7171764,356,60,23,1045,2,0,11
28,72,1782,1956418,1969038,467,20,26,1045,1,0,3
29,58,1840,5450685,5463213,699,45,10,1043,1,0,19
30,67,1907,282582,286839,391,5,10,1046,1,0,12
31,47,1946,4256267,4259673,1367,35,0,1043,3,8,0
32,41,1987,8691370,8698544,3576,70,10,1041,1,0,14
33,89,2076,1923136,1927549,11288,15,5,1041,1,0,2
34,56,2132,1463292,1487722,12887,15,5,1041,0,0,2
35,75,2207,356358,359740,5789,5,12,1042,1,0,12
36,98,2305,395204,400259,2750,5,24,1041,1,0,8
37,53,2358,463880,466993,687,5,18,1041,1,0,0
