season_name,total_points,rank
2009/10,2082,242001
2010/11,1934,203264
2011/12,1934,323720
2012/13,1917,484013
2013/14,2162,414077
2014/15,2193,10664
2015/16,2070,322987
2016/17,2192,75758
2017/18,2228,75670
2018/19,2297,61728
2019/20,2086,1030452
2020/21,2262,537627
2021/22,2336,512656
2022/23,2217,2488742
2023/24,2525,42483
2024/25,2480,181722
