h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.136269,1.36166,0.136269,1.36166,"{'att': 416, 'def': 10}","{'att': 165, 'def': 22}",1,15,0,0,0.33909999999999996,d,2023-08-12 18:00:00,0,1,0,1,-1.2253910000000001
h,0.750785,2.42649,0.750785,2.42649,"{'att': 428, 'def': 14}","{'att': 300, 'def': 31}",1,12,1,1,0.33509999999999995,d,2023-08-20 13:00:00,0,1,0,1,-1.6757049999999998
h,1.745,1.45127,1.745,1.45127,"{'att': 269, 'def': 27}","{'att': 190, 'def': 29}",5,13,4,1,1.6128,w,2023-08-27 15:05:00,1,0,0,3,0.29373000000000005
a,0.675614,1.70033,0.675614,1.70033,"{'att': 283, 'def': 11}","{'att': 391, 'def': 18}",7,7,0,3,0.5958,l,2023-09-03 13:00:00,0,0,1,0,-1.0247159999999997
h,0.660724,1.54062,0.660724,1.54062,"{'att': 318, 'def': 17}","{'att': 229, 'def': 23}",7,13,2,2,0.7041999999999999,d,2023-09-17 11:00:00,0,1,0,1,-0.8798960000000001
a,1.59675,2.52906,1.59675,1.76896,"{'att': 245, 'def': 17}","{'att': 390, 'def': 23}",5,9,3,5,0.7386999999999999,l,2023-09-23 15:00:00,0,0,1,0,-0.1722100000000002
h,0.799881,2.77044,0.799881,2.01035,"{'att': 343, 'def': 21}","{'att': 278, 'def': 15}",8,5,0,3,0.2394,l,2023-10-01 15:05:00,0,0,1,0,-1.2104689999999998
a,1.07853,1.3787,1.07853,0.618603,"{'att': 257, 'def': 20}","{'att': 287, 'def': 39}",3,3,3,3,1.0535,d,2023-10-08 13:00:00,0,1,0,1,0.459927
h,0.594654,0.940774,0.594654,0.940774,"{'att': 307, 'def': 11}","{'att': 151, 'def': 33}",6,14,2,1,1.0090000000000001,w,2023-10-22 11:00:00,1,0,0,3,-0.34612
a,0.412238,0.981549,0.412238,0.981549,"{'att': 322, 'def': 14}","{'att': 256, 'def': 40}",6,9,0,1,0.7547,l,2023-10-28 15:00:00,0,0,1,0,-0.569311
h,0.521851,0.707799,0.521851,0.707799,"{'att': 251, 'def': 24}","{'att': 259, 'def': 40}",3,11,0,0,1.1567,d,2023-11-04 16:00:00,0,1,0,1,-0.185948
a,0.58473,1.40549,0.58473,0.645396,"{'att': 340, 'def': 17}","{'att': 236, 'def': 29}",5,6,0,1,0.597,l,2023-11-12 14:00:00,0,0,1,0,-0.060666
h,1.37412,1.85366,1.37412,1.09356,"{'att': 132, 'def': 28}","{'att': 360, 'def': 20}",5,3,2,3,0.9816999999999999,l,2023-11-26 14:00:00,0,0,1,0,0.2805599999999999
a,0.645774,1.10351,0.645774,1.10351,"{'att': 238, 'def': 18}","{'att': 250, 'def': 29}",7,10,1,1,0.8795,d,2023-12-03 14:00:00,0,1,0,1,-0.45773600000000003
h,2.01809,2.88724,2.01809,2.88724,"{'att': 264, 'def': 24}","{'att': 230, 'def': 20}",8,12,2,4,0.8480999999999999,l,2023-12-10 19:45:00,0,0,1,0,-0.8691499999999999
h,1.17121,1.76122,1.17121,1.76122,"{'att': 290, 'def': 27}","{'att': 283, 'def': 26}",8,5,1,2,0.8851,l,2023-12-17 14:00:00,0,0,1,0,-0.5900099999999999
a,0.456656,1.59135,0.456656,1.59135,"{'att': 401, 'def': 32}","{'att': 258, 'def': 23}",2,7,0,4,0.4417,l,2023-12-20 20:00:00,0,0,1,0,-1.134694
a,0.122714,3.05553,0.122714,3.05553,"{'att': 332, 'def': 17}","{'att': 262, 'def': 33}",3,9,0,3,0.015,l,2024-01-14 12:00:00,0,0,1,0,-2.932816
h,1.63382,1.35726,1.63382,0.59717,"{'att': 242, 'def': 20}","{'att': 204, 'def': 26}",7,6,3,3,1.567,d,2024-01-28 14:00:00,0,1,0,1,1.03665
a,1.37239,0.822983,1.37239,0.822983,"{'att': 190, 'def': 17}","{'att': 294, 'def': 19}",6,3,2,1,1.8057,w,2024-02-04 14:00:00,1,0,0,3,0.549407
h,2.29027,1.17008,2.29027,1.17008,"{'att': 310, 'def': 16}","{'att': 205, 'def': 30}",6,9,2,0,2.1696999999999997,w,2024-02-11 14:00:00,1,0,0,3,1.12019
a,2.13729,1.71908,2.13729,1.71908,"{'att': 336, 'def': 21}","{'att': 237, 'def': 35}",4,12,3,1,1.6691,w,2024-02-18 12:00:00,1,0,0,3,0.4182100000000002
h,0.620869,0.331772,0.620869,0.331772,"{'att': 214, 'def': 19}","{'att': 394, 'def': 22}",6,1,0,1,1.6354000000000002,l,2024-02-24 16:00:00,0,0,1,0,0.289097
a,1.94566,1.48788,1.94566,1.48788,"{'att': 221, 'def': 16}","{'att': 281, 'def': 29}",4,11,2,1,1.7578999999999998,w,2024-03-03 16:05:00,1,0,0,3,0.45777999999999985
h,0.279234,2.37921,0.279234,2.37921,"{'att': 352, 'def': 13}","{'att': 277, 'def': 24}",4,5,0,2,0.0877,l,2024-03-09 16:00:00,0,0,1,0,-2.099976
a,0.75287,3.43264,0.75287,3.43264,"{'att': 199, 'def': 10}","{'att': 215, 'def': 39}",10,18,2,2,0.1292,d,2024-03-17 14:00:00,0,1,0,1,-2.67977
h,1.41137,0.429902,1.41137,0.429902,"{'att': 254, 'def': 22}","{'att': 286, 'def': 22}",13,7,0,1,2.2221,l,2024-03-31 12:00:00,0,0,1,0,0.981468
a,1.74832,2.68931,1.74832,1.92921,"{'att': 201, 'def': 23}","{'att': 253, 'def': 17}",12,5,0,2,0.7453,l,2024-04-07 13:00:00,0,0,1,0,-0.18089
a,0.561667,2.51301,0.561667,2.51301,"{'att': 324, 'def': 21}","{'att': 293, 'def': 21}",6,5,0,3,0.2622,l,2024-04-19 19:00:00,0,0,1,0,-1.951343
h,1.03633,1.97814,1.03633,1.97814,"{'att': 452, 'def': 23}","{'att': 244, 'def': 25}",9,8,1,4,0.6639999999999999,l,2024-04-24 17:00:00,0,0,1,0,-0.94181
h,1.3574,2.23471,1.3574,2.23471,"{'att': 241, 'def': 19}","{'att': 221, 'def': 22}",7,10,1,2,0.5711999999999999,l,2024-04-28 13:00:00,0,0,1,0,-0.8773100000000003
a,0.459806,2.30235,0.459806,2.30235,"{'att': 281, 'def': 19}","{'att': 218, 'def': 29}",7,14,0,2,0.2182,l,2024-05-03 19:00:00,0,0,1,0,-1.8425440000000002
a,1.0861,3.96907,1.0861,3.20898,"{'att': 257, 'def': 20}","{'att': 189, 'def': 16}",6,4,1,3,0.0737,l,2024-05-12 19:00:00,0,0,1,0,-2.12288
h,4.92005,0.737223,4.15996,0.737223,"{'att': 300, 'def': 41}","{'att': 168, 'def': 17}",9,5,5,0,2.983,w,2024-05-19 19:00:00,1,0,0,3,3.4227369999999997
