season_name,total_points,rank
2012/13,1938,405322
2014/15,1790,1163479
2015/16,2091,250870
2018/19,2020,1642767
2019/20,2206,271351
2020/21,2175,1086925
2021/22,2240,958100
2022/23,2306,1462352
2023/24,2383,446347
2024/25,2584,16279
