element_in,element_in_cost,element_out,element_out_cost,entry,event,time
242,53,783,55,21898,37,2026-05-15T17:17:09.107734Z
666,90,691,57,21898,37,2026-05-15T17:07:56.690558Z
16,99,235,104,21898,36,2026-05-08T23:30:01.564948Z
5,72,72,51,21898,36,2026-05-08T23:30:01.559934Z
449,104,237,65,21898,35,2026-05-01T17:15:55.981403Z
679,42,105,38,21898,34,2026-04-24T17:06:47.477325Z
717,65,387,71,21898,34,2026-04-24T17:05:32.738778Z
105,38,401,38,21898,34,2026-04-24T10:43:44.052865Z
64,87,749,43,21898,34,2026-04-24T07:06:45.719631Z
547,48,717,65,21898,34,2026-04-24T07:06:45.719388Z
515,75,21,72,21898,34,2026-04-24T07:06:45.718990Z
447,37,694,45,21898,34,2026-04-24T07:06:45.718599Z
401,38,670,48,21898,34,2026-04-24T07:06:45.718062Z
694,45,570,42,21898,34,2026-04-23T22:16:47.867333Z
717,65,515,75,21898,34,2026-04-23T22:16:47.866817Z
749,43,252,40,21898,34,2026-04-23T11:51:10.552949Z
252,40,136,73,21898,34,2026-04-23T11:45:57.017294Z
21,72,450,80,21898,34,2026-04-23T11:45:57.017087Z
515,75,329,60,21898,34,2026-04-23T11:45:57.016864Z
570,42,531,47,21898,34,2026-04-23T11:45:57.016621Z
568,51,317,45,21898,34,2026-04-23T11:45:57.016417Z
373,62,6,61,21898,34,2026-04-23T11:45:57.016192Z
1,60,679,42,21898,34,2026-04-23T11:45:57.015858Z
329,60,783,55,21898,34,2026-04-18T22:02:52.442511Z
531,47,151,45,21898,34,2026-04-18T22:02:52.442308Z
596,72,249,74,21898,34,2026-04-18T22:02:52.442074Z
136,73,691,56,21898,34,2026-04-18T22:02:52.441824Z
624,76,430,143,21898,34,2026-04-18T22:02:52.441612Z
387,71,235,105,21898,34,2026-04-18T22:02:52.441263Z
450,80,237,65,21898,34,2026-04-18T22:02:52.440764Z
381,140,82,77,21898,34,2026-04-18T22:02:52.440528Z
449,103,84,54,21898,34,2026-04-18T22:02:52.440332Z
317,45,77,41,21898,34,2026-04-18T22:02:52.440127Z
6,61,72,51,21898,34,2026-04-18T22:02:52.439874Z
5,71,411,51,21898,34,2026-04-18T22:02:52.439669Z
606,44,343,43,21898,34,2026-04-18T22:02:52.439466Z
679,42,139,45,21898,34,2026-04-18T22:02:52.439248Z
670,48,341,39,21898,34,2026-04-18T22:02:52.438895Z
237,65,449,98,21898,33,2026-04-18T09:57:04.325270Z
691,56,136,71,21898,33,2026-04-18T08:40:33.617234Z
343,43,5,68,21898,33,2026-04-18T08:40:33.610608Z
783,55,329,59,21898,32,2026-04-10T16:39:24.760731Z
84,54,237,65,21898,32,2026-04-10T16:39:24.760537Z
235,106,21,72,21898,32,2026-04-10T16:39:24.760342Z
151,45,684,50,21898,32,2026-04-10T16:39:24.760138Z
72,51,373,61,21898,32,2026-04-10T16:39:24.759850Z
139,45,470,40,21898,32,2026-04-10T16:39:24.759635Z
341,39,1,58,21898,32,2026-04-10T16:39:24.759373Z
684,50,347,38,21898,30,2026-03-14T13:19:33.163941Z
77,41,226,54,21898,28,2026-02-25T00:07:19.871141Z
237,66,450,79,21898,24,2026-01-26T00:00:33.039559Z
249,71,252,42,21898,24,2026-01-26T00:00:33.034844Z
449,93,414,83,21898,24,2026-01-25T00:21:48.838271Z
136,69,661,89,21898,21,2026-01-05T00:10:52.560644Z
5,65,317,46,21898,21,2026-01-04T01:27:42.753311Z
21,71,16,102,21898,21,2026-01-04T01:27:42.747825Z
661,88,136,66,21898,18,2025-12-22T01:15:41.645720Z
329,57,387,67,21898,18,2025-12-22T01:15:41.645168Z
450,79,449,91,21898,18,2025-12-22T01:15:41.640032Z
387,67,242,50,21898,16,2025-12-13T13:20:18.710301Z
317,46,256,57,21898,16,2025-12-13T13:20:18.709898Z
252,42,283,77,21898,16,2025-12-13T13:20:18.709500Z
16,102,384,74,21898,16,2025-12-13T13:20:18.703862Z
411,52,694,41,21898,15,2025-12-06T10:44:05.180606Z
384,75,335,45,21898,14,2025-12-02T17:47:06.667551Z
414,81,267,65,21898,14,2025-12-02T17:47:06.667134Z
449,89,381,141,21898,14,2025-12-02T17:47:06.661842Z
373,59,5,64,21898,12,2025-11-21T17:00:21.604773Z
694,41,72,47,21898,10,2025-10-27T00:07:54.207059Z
1,57,67,45,21898,10,2025-10-27T00:07:54.206593Z
267,65,427,56,21898,10,2025-10-27T00:07:54.206035Z
136,61,249,75,21898,10,2025-10-27T00:07:54.200241Z
226,51,568,55,21898,9,2025-10-19T23:09:18.881977Z
5,63,373,60,21898,9,2025-10-19T23:09:18.874756Z
283,75,64,89,21898,4,2025-09-12T22:30:46.603544Z
430,141,661,87,21898,4,2025-09-12T22:30:46.603214Z
242,50,384,76,21898,4,2025-09-12T22:30:46.602939Z
470,40,139,45,21898,4,2025-09-12T22:30:46.602620Z
347,40,575,45,21898,4,2025-09-12T22:30:46.602245Z
373,60,7,56,21898,4,2025-09-12T22:30:46.601754Z
335,45,267,65,21898,4,2025-09-12T00:29:51.594852Z
