event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,45,45,7165720,7177517,7165709,80,5,1000,0,0,4
2,39,84,8702319,8709381,8085051,85,5,1000,0,0,9
3,56,140,2787549,2792043,6512116,25,6,1000,2,0,4
4,71,211,3374882,3379839,5133440,30,11,999,1,0,4
5,48,259,3437485,3448302,4383296,30,11,1002,0,0,3
6,69,328,1227843,1240407,2528996,15,1,1000,0,0,9
7,91,419,165379,166395,1161801,5,1,1004,0,0,0
8,69,488,2298103,2304151,1029278,20,1,1011,0,0,17
9,39,527,8476092,8485917,1417288,70,1,1011,0,0,4
10,97,624,77531,77625,606470,1,3,1011,3,0,13
11,45,669,3150023,3153614,515443,30,0,1015,2,0,11
12,49,718,2457927,2463000,397880,20,4,1016,1,0,8
13,88,806,1377,1460,40321,1,4,1017,0,0,4
14,82,888,800718,801998,21086,10,10,1013,2,0,3
15,57,945,3257301,3262901,20040,30,22,1019,1,0,15
16,81,1026,1086814,1087964,16811,10,10,1026,2,0,3
17,86,1112,1759994,1763322,13670,15,10,1032,0,0,6
18,35,1147,10270102,10273183,28278,85,12,1031,2,0,11
19,39,1186,7066388,7073666,31020,60,5,1028,1,0,11
20,55,1241,1984487,1990439,26590,20,5,1028,0,0,8
21,59,1300,2751854,2756728,23422,25,6,1025,1,0,12
22,47,1347,3264671,3267426,17732,30,28,1024,2,0,12
23,48,1395,4224890,4233626,12841,35,28,1025,0,0,6
24,77,1472,487669,489361,6630,5,3,1021,2,0,1
25,69,1541,2821430,2827385,7495,25,28,1024,1,0,2
26,74,1615,1805573,1808816,5771,15,15,1025,1,0,2
27,45,1660,6188421,6201566,6768,50,15,1027,0,0,20
28,70,1730,2406557,2407713,8665,20,23,1025,3,0,0
29,71,1801,2125627,2130609,5897,20,23,1027,0,0,4
30,77,1878,27188,27491,2042,1,23,1030,0,0,11
31,64,1942,895102,897342,1633,10,37,1034,1,0,0
32,58,2000,2553534,2574672,1756,20,25,1018,0,0,11
33,132,2132,73467,74253,740,1,59,1016,1,0,0
34,58,2190,1185939,1196381,829,10,59,1016,0,0,4
35,56,2246,4466122,4470472,835,35,20,1017,1,0,16
36,72,2318,5370665,5371261,1373,45,10,1020,4,0,17
37,39,2357,2022822,2025530,702,20,0,1023,1,0,4
