season_name,total_points,rank
2010/11,1616,1339144
2013/14,1986,1093175
2014/15,1634,1943661
2015/16,1952,916415
2016/17,1673,2656098
2017/18,1822,2641538
2018/19,2112,749749
2019/20,1977,2154974
2020/21,2405,79417
2021/22,2326,551373
2022/23,2473,265304
2023/24,2512,58074
2024/25,2544,48167
