element_in,element_in_cost,element_out,element_out_cost,entry,event,time
666,90,691,57,7581950,37,2026-05-15T14:16:19.103064Z
783,56,237,65,7581950,36,2026-05-08T21:26:37.384145Z
691,57,100,46,7581950,35,2026-05-01T13:50:42.724494Z
624,77,430,144,7581950,34,2026-04-24T15:18:36.930039Z
596,72,249,76,7581950,34,2026-04-24T15:18:36.929837Z
64,87,100,46,7581950,34,2026-04-24T15:18:36.929613Z
381,140,329,60,7581950,34,2026-04-24T15:18:36.929345Z
515,75,237,65,7581950,34,2026-04-24T15:18:36.929145Z
242,51,84,54,7581950,34,2026-04-24T15:18:36.928940Z
717,65,82,79,7581950,34,2026-04-24T15:18:36.928719Z
541,38,694,44,7581950,34,2026-04-24T15:18:36.928437Z
606,45,411,50,7581950,34,2026-04-24T15:18:36.928229Z
568,51,72,50,7581950,34,2026-04-24T15:18:36.928016Z
679,42,470,40,7581950,34,2026-04-24T15:18:36.927725Z
84,54,119,84,7581950,33,2026-04-17T21:00:51.394570Z
430,144,661,92,7581950,32,2026-04-10T15:01:46.147583Z
411,50,291,57,7581950,32,2026-04-10T15:01:46.141891Z
329,60,21,72,7581950,31,2026-03-20T17:02:08.731580Z
661,91,430,145,7581950,29,2026-03-03T15:51:10.734910Z
291,57,441,42,7581950,29,2026-03-03T15:51:10.727603Z
373,60,226,57,7581950,28,2026-02-23T22:51:33.056177Z
249,76,661,88,7581950,26,2026-02-09T20:59:17.144575Z
1,59,220,49,7581950,26,2026-02-09T20:59:17.139302Z
119,83,303,52,7581950,24,2026-01-26T22:17:18.236432Z
72,48,291,57,7581950,24,2026-01-26T22:17:18.232118Z
100,46,691,57,7581950,23,2026-01-23T21:57:28.027274Z
303,52,414,84,7581950,23,2026-01-23T21:57:28.027065Z
237,66,242,49,7581950,23,2026-01-23T21:57:28.026837Z
82,76,47,74,7581950,23,2026-01-23T21:57:28.026613Z
449,92,16,100,7581950,23,2026-01-23T21:57:28.026398Z
441,43,684,50,7581950,23,2026-01-23T21:57:28.026145Z
226,56,440,45,7581950,23,2026-01-23T21:57:28.025925Z
291,57,151,45,7581950,23,2026-01-23T21:57:28.025665Z
220,49,139,44,7581950,23,2026-01-23T21:57:28.025328Z
21,71,82,76,7581950,21,2026-01-03T22:27:25.287654Z
5,65,8,64,7581950,21,2026-01-03T22:27:25.280961Z
440,45,317,45,7581950,19,2025-12-29T22:11:57.133149Z
661,88,136,70,7581950,18,2025-12-21T23:26:18.511958Z
47,71,449,92,7581950,18,2025-12-21T23:26:18.504920Z
82,76,488,69,7581950,17,2025-12-20T09:51:02.614743Z
151,46,373,59,7581950,17,2025-12-20T09:51:02.607772Z
136,70,714,74,7581950,16,2025-12-10T22:13:13.615229Z
691,55,178,66,7581950,16,2025-12-10T22:13:13.614217Z
449,91,160,63,7581950,16,2025-12-10T22:13:13.613278Z
317,45,256,58,7581950,16,2025-12-10T22:13:13.606420Z
714,74,283,78,7581950,15,2025-12-05T21:56:20.927749Z
178,66,252,42,7581950,15,2025-12-05T21:56:20.927490Z
414,83,384,75,7581950,15,2025-12-05T21:56:20.927240Z
160,63,237,66,7581950,15,2025-12-05T21:56:20.926993Z
488,68,82,75,7581950,15,2025-12-05T21:56:20.926672Z
684,50,72,48,7581950,15,2025-12-05T21:56:20.926424Z
694,42,7,58,7581950,15,2025-12-05T21:56:20.926161Z
139,44,220,48,7581950,15,2025-12-05T21:56:20.925848Z
8,64,5,63,7581950,14,2025-12-01T21:24:38.553688Z
411,51,36,46,7581950,13,2025-11-29T12:16:39.355381Z
470,40,736,57,7581950,13,2025-11-29T12:16:39.355035Z
32,50,470,40,7581950,13,2025-11-29T10:34:58.095919Z
414,80,418,65,7581950,13,2025-11-29T10:32:57.234901Z
120,70,16,100,7581950,13,2025-11-29T08:59:55.252926Z
136,65,252,42,7581950,13,2025-11-28T21:52:02.001123Z
47,69,237,66,7581950,13,2025-11-28T21:52:02.000652Z
418,65,82,76,7581950,13,2025-11-28T21:52:02.000153Z
575,48,256,57,7581950,13,2025-11-28T21:52:01.999703Z
295,45,72,48,7581950,13,2025-11-28T21:52:01.999222Z
36,46,7,58,7581950,13,2025-11-28T21:52:01.998887Z
8,63,5,63,7581950,13,2025-11-28T21:52:01.998579Z
736,57,220,48,7581950,13,2025-11-28T21:52:01.997931Z
384,75,427,55,7581950,12,2025-11-21T17:23:30.729677Z
7,58,191,40,7581950,11,2025-11-07T20:21:04.630777Z
252,42,249,74,7581950,10,2025-10-31T18:30:30.625824Z
16,100,582,66,7581950,9,2025-10-24T14:52:44.502115Z
283,75,597,66,7581950,8,2025-10-17T08:30:44.386734Z
5,62,568,55,7581950,7,2025-10-03T10:19:09.872635Z
430,143,661,86,7581950,6,2025-09-26T17:48:51.671010Z
427,57,381,145,7581950,6,2025-09-26T17:48:51.662748Z
82,74,417,64,7581950,4,2025-09-13T09:43:02.970611Z
237,66,235,104,7581950,4,2025-09-13T09:43:02.970216Z
72,46,610,44,7581950,4,2025-09-13T09:43:02.964407Z
