event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,79,79,243514,278537,243514,5,0,1000,0,0,10
2,61,140,2290696,2359095,198074,25,0,1002,0,0,11
3,61,201,1399112,1449924,94315,15,0,1005,0,0,2
4,69,270,4150730,4164754,173417,40,26,1007,3,0,12
5,54,324,1563964,1645974,114001,15,26,1013,0,0,10
6,67,391,1649721,1675367,102989,15,57,1014,2,0,2
7,74,465,2453204,2501100,95063,25,50,1016,1,0,5
8,88,553,200946,206753,24990,5,41,1020,1,0,15
9,35,588,10236547,10281300,81734,85,7,1019,1,0,7
10,74,662,3366204,3423502,93606,30,39,1021,1,0,6
11,47,709,2374243,2429140,65726,20,21,1022,1,0,5
12,63,772,433857,443783,20046,5,1,1024,1,0,6
13,77,849,21292,25068,1935,1,1,1023,0,0,10
14,70,919,3279359,3331911,2440,30,0,1022,1,0,6
15,47,966,6701833,6839473,4970,55,0,1018,0,0,20
16,95,1061,160200,164383,1632,5,0,1025,4,0,0
17,105,1166,161944,166988,329,5,6,1030,2,0,8
18,61,1223,992674,1008036,170,10,9,1034,2,4,4
19,38,1261,7572950,7636986,228,60,9,1033,1,0,13
20,55,1316,1984487,2068704,229,20,9,1036,0,0,3
21,43,1359,8511754,8526471,664,70,13,1036,2,0,6
22,40,1399,6100914,6276856,805,50,13,1039,0,0,16
23,39,1438,8322405,8500227,959,70,24,1032,0,0,18
24,75,1513,695364,710868,525,10,2,1037,2,0,16
25,64,1577,4417628,4563048,907,35,2,1045,0,0,4
26,75,1652,1633978,1654297,709,15,4,1048,2,0,4
27,46,1698,5681550,5876867,769,45,4,1051,0,0,9
28,69,1767,2545437,2576888,1126,20,1,1052,1,0,0
29,77,1844,1279194,1292421,551,10,40,1048,2,0,17
30,59,1903,1055690,1115148,493,10,40,1053,0,0,8
31,55,1958,2519513,2540927,664,20,52,1053,1,0,0
32,61,2019,2024493,2040865,636,20,7,1054,2,0,10
33,94,2113,1497044,1505574,2107,15,37,1051,1,0,0
34,70,2183,226964,259419,1241,5,37,1050,0,0,15
35,66,2249,1439792,1462272,721,15,26,1053,1,0,17
36,93,2342,833623,854230,388,10,35,1054,1,0,15
37,27,2369,5251619,5289879,391,45,2,1054,1,0,2
