season_name,total_points,rank
2010/11,1847,457506
2011/12,2124,27200
2012/13,2057,115539
2013/14,2143,479778
2014/15,1994,227800
2015/16,1972,800428
2016/17,2005,579896
2017/18,1987,1281557
2018/19,2059,1218495
2019/20,2238,163557
2020/21,2339,223857
2021/22,2213,1116858
2022/23,2470,276359
2023/24,2334,754720
2024/25,2295,1565135
