event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,55,55,4223904,4328684,4223898,45,0,1000,0,0,8
2,49,104,5811696,5852468,4706099,55,0,1000,0,0,12
3,58,162,2053853,2077941,2829578,20,0,1000,0,0,15
4,74,236,2575654,2587220,1947545,25,25,1002,2,0,17
5,46,282,4245335,4298826,1874367,40,25,1006,0,0,4
6,81,363,248757,253127,626636,5,17,1006,2,0,2
7,72,435,2991253,3014006,578749,25,15,1006,1,0,4
8,111,546,2263,2319,42314,1,1,1012,1,0,0
9,62,608,1386634,1408632,18855,15,1,1013,0,0,7
10,80,688,1745930,1758993,16356,15,3,1018,2,0,9
11,55,743,638099,651746,5383,10,3,1022,0,0,15
12,49,792,2511445,2525035,4412,25,4,1023,2,0,14
13,70,862,107994,112096,593,1,4,1026,0,0,0
14,65,927,4905273,4931580,1277,40,3,1030,1,0,9
15,67,994,1173767,1180260,628,10,8,1030,2,0,7
16,82,1076,974322,980296,516,10,1,1037,3,0,11
17,85,1161,2079110,2085747,482,20,0,1044,3,0,13
18,63,1224,729694,734628,154,10,10,1043,1,0,4
19,41,1265,5721223,5783821,167,50,18,1037,0,0,7
20,65,1330,546781,559462,83,5,18,1039,0,0,8
21,51,1381,5326521,5376918,126,45,18,1039,0,0,9
22,44,1425,4552912,4558997,130,40,24,1040,3,0,20
23,27,1452,12065078,12081905,365,95,24,1042,0,0,16
24,82,1530,189123,190536,158,5,0,1040,3,4,8
25,66,1596,3894223,3919298,277,35,2,1045,1,0,4
26,58,1654,6576667,6622371,608,55,2,1048,0,0,6
27,39,1693,9322996,9388317,1050,75,2,1048,0,0,7
28,99,1792,14410,14868,253,1,5,1046,2,0,0
29,54,1846,6636729,6645017,494,55,3,1046,2,0,20
30,91,1937,739,758,64,1,3,1050,0,0,0
31,60,1997,1565078,1577303,76,15,17,1055,2,0,4
32,62,2059,1769285,1781809,71,15,22,1058,1,0,14
33,105,2164,741179,751833,102,10,4,1047,0,0,8
34,51,2215,2241654,2270120,205,20,4,1047,0,0,6
35,48,2263,7423419,7490472,319,60,4,1050,0,0,18
36,79,2342,3515277,3529159,388,30,0,1050,2,0,5
37,20,2362,7877360,7893473,534,65,8,1052,1,0,17
