season_name,total_points,rank
2009/10,2167,109453
2010/11,1809,596129
2011/12,2041,99939
2012/13,1899,553200
2013/14,1571,2396805
2014/15,1834,926436
2017/18,2067,685160
2018/19,2202,263104
2019/20,1839,3825701
2020/21,1898,3600795
2022/23,2034,4818366
2023/24,2273,1303290
2024/25,2281,1739837
