season_name,total_points,rank
2008/09,1895,105325
2009/10,2226,55317
2010/11,2073,22827
2011/12,2094,46033
2012/13,2125,45756
2013/14,2348,33340
2014/15,2173,15774
2015/16,2163,84668
2016/17,2421,395
2017/18,2245,54051
2018/19,2372,13627
2019/20,2243,151950
2020/21,2431,47344
2021/22,2445,202321
2022/23,2558,47047
2023/24,2525,43212
2024/25,2483,173353
