event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,52,52,5174831,5182370,5174823,55,0,1000,0,0,8
2,42,94,8100479,8102401,6762886,80,30,1001,1,0,13
3,56,150,2587151,2589594,4874320,25,30,1001,0,0,14
4,78,228,1573164,1574601,2848087,15,60,1001,1,0,7
5,53,281,1965772,1967603,1977616,20,26,1004,1,0,4
6,70,351,1079358,1084359,1105329,10,8,1007,0,0,10
7,79,430,1294001,1296870,726495,15,8,1012,0,0,6
8,69,499,2471721,2472929,661880,25,20,1021,2,0,8
9,78,577,107879,107995,155672,1,20,1020,0,0,0
10,87,664,592819,593622,80786,5,7,1021,2,0,7
11,46,706,2780845,2782402,78104,25,35,1024,2,4,5
12,54,760,1408997,1410631,43750,15,39,1026,1,0,6
13,45,805,2379872,2381916,43832,20,28,1027,1,0,15
14,69,874,3588863,3591965,49484,30,5,1028,1,0,9
15,68,942,1023597,1024628,24636,10,12,1028,1,0,12
16,87,1029,541819,543004,14541,5,6,1032,5,0,3
17,64,1093,7541664,7542557,41564,60,0,1038,1,0,12
18,37,1130,9492296,9493772,69338,80,11,1039,1,0,13
19,39,1169,6721120,6725870,73805,55,11,1040,0,0,8
20,67,1236,455484,455955,35404,5,2,1038,2,0,6
21,73,1309,259011,259460,14779,5,2,1039,0,0,8
22,42,1351,5471132,5473075,14818,45,13,1040,2,0,19
23,48,1395,4575067,4576406,13327,40,37,1046,2,4,12
24,72,1467,1101223,1102622,9146,10,12,1047,1,0,5
25,67,1534,3297839,3301752,11337,30,12,1049,0,0,10
26,69,1603,3090644,3092047,11282,25,0,1049,2,0,7
27,46,1649,5681550,5687379,12454,45,0,1048,0,0,11
28,101,1750,7449,7496,3089,1,2,1050,2,0,6
29,73,1823,1879825,1881042,1860,15,7,1055,1,0,2
30,65,1888,372055,373992,1209,5,7,1061,0,0,25
31,65,1953,771671,773179,926,10,78,1060,2,0,3
32,58,2011,2553534,2565766,998,20,22,1045,0,0,12
33,129,2140,101294,102261,489,1,22,1046,0,0,0
34,61,2201,834897,838245,456,10,22,1046,0,0,27
35,65,2266,1648995,1650241,281,15,39,1049,1,0,6
36,75,2341,4511533,4512985,418,35,44,1055,1,0,13
37,21,2362,7545478,7546691,540,60,23,1056,2,0,11
