event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,67,67,1392305,1413159,1392305,15,0,1000,0,0,4
2,67,134,1279592,1286008,441860,15,0,1000,1,0,13
3,63,197,1053483,1059331,154101,10,0,1003,0,0,3
4,66,263,5132356,5138420,321210,45,3,1003,2,0,8
5,45,308,4924765,4937725,418966,45,16,1005,1,0,13
6,70,378,1079358,1093843,256888,10,6,1004,0,0,12
7,80,458,1123364,1134123,150440,10,6,1008,0,0,10
8,82,540,465358,469531,64278,5,6,1016,0,0,14
9,40,580,8044269,8064316,129957,70,6,1017,0,0,4
10,84,664,982362,986512,80347,10,5,1018,2,0,12
11,43,707,3978714,3986133,72391,35,28,1021,2,0,13
12,54,761,1443660,1447571,40975,15,4,1023,2,0,6
13,69,830,121894,124529,8196,1,4,1023,0,0,1
14,72,898,2760751,2766301,11145,25,0,1025,2,4,8
15,60,958,2445608,2454456,8831,20,9,1028,1,0,16
16,85,1043,673937,676110,5775,10,7,1033,3,0,20
17,90,1133,1205844,1210747,3642,10,5,1041,1,0,23
18,59,1192,1333022,1335010,1733,15,23,1037,3,0,0
19,37,1229,7735005,7759367,2366,65,23,1040,0,0,16
20,45,1274,5171372,5176313,4269,45,33,1042,2,0,8
21,59,1333,2578775,2594674,3724,25,33,1041,0,0,14
22,40,1373,6100914,6123568,4178,50,33,1041,0,0,15
23,42,1415,7357358,7359266,4198,60,2,1042,3,0,30
24,67,1482,2177296,2184074,3907,20,12,1042,1,0,7
25,61,1543,5594309,5612410,6856,45,12,1045,0,0,2
26,62,1605,5360704,5369174,10076,45,0,1046,1,0,5
27,38,1643,9787640,9811059,16390,80,0,1044,0,0,18
28,86,1729,293513,296067,9153,5,0,1046,0,0,0
29,65,1794,3415204,3428626,8514,30,0,1048,0,0,2
30,60,1854,1048250,1048539,7380,10,6,1046,4,0,18
31,62,1916,1219155,1224963,6546,10,50,1044,2,0,0
32,58,1974,2553534,2590331,6851,20,12,1035,0,0,12
33,142,2116,7067,7476,1803,1,36,1036,1,0,0
34,70,2186,226964,235464,1057,5,36,1036,0,0,15
35,56,2242,4156291,4185345,1036,35,36,1038,0,0,13
36,93,2335,857630,862269,592,10,19,1040,2,0,14
37,23,2358,6759588,6771266,677,55,4,1042,1,0,11
