season_name,total_points,rank
2016/17,1712,2413564
2017/18,1990,1255072
2018/19,1827,3832916
2019/20,1644,5727402
2020/21,2112,1593469
2021/22,2420,257981
2022/23,2333,1200264
2023/24,2361,569160
2024/25,2205,2778514
