h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.49573,1.84218,1.49573,1.84218,"{'att': 249, 'def': 29}","{'att': 215, 'def': 19}",5,13,3,3,1.091,d,2025-08-17 13:00:00,0,1,0,1,-0.3464499999999999
a,0.750148,1.32432,0.750148,1.32432,"{'att': 233, 'def': 25}","{'att': 248, 'def': 26}",7,3,0,2,0.6834,l,2025-08-24 15:15:00,0,0,1,0,-0.5741719999999999
a,0.963409,4.42054,0.963409,3.66045,"{'att': 311, 'def': 17}","{'att': 148, 'def': 18}",3,13,1,3,0.0816,l,2025-08-29 18:45:00,0,0,1,0,-2.697041
h,2.60519,1.85008,1.8451,1.85008,"{'att': 320, 'def': 28}","{'att': 251, 'def': 14}",5,2,1,2,1.9239,l,2025-09-14 15:15:00,0,0,1,0,-0.0049799999999999844
h,2.07376,2.26393,2.07376,2.26393,"{'att': 343, 'def': 26}","{'att': 214, 'def': 20}",4,13,4,1,1.2741,w,2025-09-20 17:00:00,1,0,0,3,-0.19017000000000017
a,1.34192,0.501827,0.581821,0.501827,"{'att': 263, 'def': 24}","{'att': 193, 'def': 16}",3,13,2,0,2.2003,w,2025-09-28 15:15:00,1,0,0,3,0.07999400000000001
h,1.44552,0.489862,1.44552,0.489862,"{'att': 261, 'def': 27}","{'att': 230, 'def': 20}",9,3,0,0,2.1662,d,2025-10-04 17:00:00,0,1,0,1,0.9556579999999999
a,1.56803,1.5878,0.807937,1.5878,"{'att': 209, 'def': 28}","{'att': 256, 'def': 15}",7,1,3,3,1.3601,d,2025-10-19 15:15:00,0,1,0,1,-0.7798630000000001
h,1.89257,2.92453,1.13248,2.92453,"{'att': 430, 'def': 22}","{'att': 147, 'def': 16}",4,12,0,3,0.736,l,2025-10-25 15:00:00,0,0,1,0,-1.79205
a,0.370311,0.556063,0.370311,0.556063,"{'att': 248, 'def': 20}","{'att': 322, 'def': 32}",4,2,0,1,1.058,l,2025-10-29 17:00:00,0,0,1,0,-0.18575199999999997
h,1.63942,0.143862,1.63942,0.143862,"{'att': 249, 'def': 31}","{'att': 225, 'def': 17}",3,1,0,0,2.6393,d,2025-11-02 19:45:00,0,1,0,1,1.4955580000000002
a,0.69584,3.09058,0.69584,2.33049,"{'att': 398, 'def': 16}","{'att': 244, 'def': 26}",4,11,0,3,0.1266,l,2025-11-08 16:00:00,0,0,1,0,-1.6346500000000002
h,3.36815,1.02855,1.84796,1.02855,"{'att': 277, 'def': 30}","{'att': 324, 'def': 5}",6,4,3,2,2.7437,w,2025-11-23 16:15:00,1,0,0,3,0.81941
a,1.00638,1.14608,0.246283,1.14608,"{'att': 371, 'def': 33}","{'att': 273, 'def': 23}",3,8,2,1,1.2471999999999999,w,2025-11-30 14:00:00,1,0,0,3,-0.899797
h,1.13774,0.485017,1.13774,0.485017,"{'att': 232, 'def': 28}","{'att': 140, 'def': 22}",4,5,1,0,2.0,w,2025-12-05 18:00:00,1,0,0,3,0.6527229999999999
a,0.872611,1.58903,0.872611,1.58903,"{'att': 306, 'def': 41}","{'att': 143, 'def': 21}",4,2,1,3,0.7678,l,2025-12-13 16:00:00,0,0,1,0,-0.7164189999999999
h,1.54399,0.835513,1.54399,0.835513,"{'att': 255, 'def': 37}","{'att': 264, 'def': 25}",9,3,2,0,1.9726,w,2026-01-04 16:15:00,1,0,0,3,0.708477
a,1.16318,2.62893,1.16318,2.62893,"{'att': 339, 'def': 15}","{'att': 139, 'def': 37}",1,12,1,2,0.45199999999999996,l,2026-01-18 19:45:00,0,0,1,0,-1.4657499999999999
h,0.988274,0.684258,0.988274,0.684258,"{'att': 244, 'def': 31}","{'att': 282, 'def': 22}",4,5,0,2,1.6426,l,2026-01-25 16:15:00,0,0,1,0,0.30401599999999995
a,1.83505,1.2009,1.07495,1.2009,"{'att': 310, 'def': 31}","{'att': 182, 'def': 28}",3,4,2,2,1.9045999999999998,d,2026-02-01 16:15:00,0,1,0,1,-0.12595
h,2.05135,0.720569,2.05135,0.720569,"{'att': 289, 'def': 32}","{'att': 205, 'def': 18}",11,7,2,0,2.4703999999999997,w,2026-02-08 14:00:00,1,0,0,3,1.3307809999999998
a,0.841964,1.77426,0.841964,1.77426,"{'att': 319, 'def': 17}","{'att': 122, 'def': 12}",6,14,1,1,0.675,d,2026-02-14 18:00:00,0,1,0,1,-0.9322959999999999
h,1.33408,1.3575,1.33408,0.597409,"{'att': 363, 'def': 20}","{'att': 173, 'def': 24}",6,6,2,0,1.298,w,2026-02-20 19:45:00,1,0,0,3,0.736671
a,0.963216,1.58374,0.963216,1.58374,"{'att': 270, 'def': 19}","{'att': 171, 'def': 36}",4,6,1,0,0.868,w,2026-03-01 16:15:00,1,0,0,3,-0.620524
h,1.26459,1.10286,1.26459,1.10286,"{'att': 292, 'def': 32}","{'att': 194, 'def': 25}",6,6,2,0,1.4725,w,2026-03-08 16:15:00,1,0,0,3,0.16173000000000015
a,1.56097,2.81345,1.56097,2.81345,"{'att': 309, 'def': 32}","{'att': 212, 'def': 17}",7,9,0,2,0.5478,l,2026-03-14 20:05:00,0,0,1,0,-1.25248
a,0.882319,2.0573,0.882319,2.0573,"{'att': 171, 'def': 19}","{'att': 191, 'def': 15}",6,5,0,3,0.5306000000000001,l,2026-03-21 18:00:00,0,0,1,0,-1.1749810000000003
h,1.89452,2.7958,1.89452,1.27568,"{'att': 320, 'def': 26}","{'att': 176, 'def': 14}",1,7,3,4,0.7456,l,2026-04-04 17:00:00,0,0,1,0,0.6188400000000001
a,0.631132,0.970265,0.631132,0.970265,"{'att': 182, 'def': 22}","{'att': 269, 'def': 24}",2,3,1,1,1.0388,d,2026-04-19 15:15:00,0,1,0,1,-0.339133
h,0.309794,3.24582,0.309794,3.24582,"{'att': 287, 'def': 19}","{'att': 175, 'def': 29}",3,10,3,3,0.0511,d,2026-04-24 18:45:00,0,1,0,1,-2.936026
a,0.733091,2.86094,0.733091,2.86094,"{'att': 227, 'def': 17}","{'att': 278, 'def': 32}",3,5,0,4,0.20249999999999999,l,2026-05-03 15:15:00,0,0,1,0,-2.127849
a,0.123268,1.608,0.123268,1.608,"{'att': 308, 'def': 21}","{'att': 199, 'def': 15}",2,11,0,1,0.2553,l,2026-05-10 19:00:00,0,0,1,0,-1.4847320000000002
h,2.64653,1.69163,2.64653,1.69163,"{'att': 332, 'def': 37}","{'att': 279, 'def': 22}",4,10,1,2,1.9958,l,2026-05-13 17:00:00,0,0,1,0,0.9548999999999999
