h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.615,1.87447,1.615,1.87447,"{'att': 229, 'def': 30}","{'att': 203, 'def': 25}",7,12,1,0,1.1699,w,2025-08-16 15:00:00,1,0,0,3,-0.2594700000000001
h,2.35479,0.504863,2.35479,0.504863,"{'att': 334, 'def': 18}","{'att': 388, 'def': 22}",10,1,3,0,2.6713,w,2025-08-23 19:05:00,1,0,0,3,1.849927
h,3.15727,0.896862,3.15727,0.896862,"{'att': 199, 'def': 21}","{'att': 192, 'def': 11}",8,4,1,0,2.8208999999999995,w,2025-08-31 18:45:00,1,0,0,3,2.260408
a,1.7381,2.20918,1.7381,2.20918,"{'att': 227, 'def': 17}","{'att': 301, 'def': 38}",6,4,1,3,1.0417,l,2025-09-14 18:45:00,0,0,1,0,-0.47107999999999994
h,2.20483,0.677354,2.20483,0.677354,"{'att': 184, 'def': 30}","{'att': 393, 'def': 16}",5,0,1,0,2.5029999999999997,w,2025-09-19 18:45:00,1,0,0,3,1.5274759999999998
a,0.642572,1.65271,0.642572,1.65271,"{'att': 207, 'def': 24}","{'att': 219, 'def': 31}",7,8,1,0,0.5606,w,2025-09-28 15:15:00,1,0,0,3,-1.010138
h,1.42206,1.36525,1.42206,1.36525,"{'att': 111, 'def': 21}","{'att': 428, 'def': 32}",6,5,1,2,1.3822999999999999,l,2025-10-05 13:00:00,0,0,1,0,0.05681000000000003
a,2.89867,1.16366,2.13857,1.16366,"{'att': 121, 'def': 22}","{'att': 291, 'def': 10}",13,2,2,3,2.5968999999999998,l,2025-10-18 15:00:00,0,0,1,0,0.9749100000000002
h,1.14566,0.798152,0.38556,0.798152,"{'att': 305, 'def': 25}","{'att': 250, 'def': 27}",4,5,2,1,1.6974,w,2025-10-26 18:45:00,1,0,0,3,-0.41259199999999996
a,1.21871,0.581508,1.21871,0.581508,"{'att': 270, 'def': 19}","{'att': 303, 'def': 30}",1,6,3,3,2.0389,d,2025-10-29 19:05:00,0,1,0,1,0.6372019999999999
a,0.143862,1.63942,0.143862,1.63942,"{'att': 225, 'def': 17}","{'att': 249, 'def': 31}",1,3,0,0,0.2096,d,2025-11-02 19:45:00,0,1,0,1,-1.4955580000000002
h,0.712588,1.69872,0.712588,1.69872,"{'att': 476, 'def': 19}","{'att': 166, 'def': 19}",3,5,2,3,0.5679,l,2025-11-09 19:45:00,0,0,1,0,-0.986132
