event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,89,89,36079,42783,36079,1,0,1000,0,0,7
2,51,140,5148179,5262155,198074,50,0,1001,0,0,7
3,54,194,3415922,3470052,220778,35,6,1004,2,0,2
4,66,260,5042421,5113616,410090,45,10,1004,1,0,13
5,50,310,2911725,2976950,362534,25,30,1006,1,0,5
6,55,365,3991181,4025095,570603,35,12,1007,1,0,0
7,80,445,1200853,1235811,345051,10,15,1007,1,0,3
8,70,515,2172246,2217007,311626,20,9,1012,1,0,13
9,63,578,1219093,1280207,149474,10,9,1013,0,0,4
10,76,654,2598972,2683360,144809,25,9,1016,0,0,7
11,36,690,7416128,7497878,191568,65,9,1019,1,0,8
12,61,751,588275,597000,75702,5,1,1019,2,0,6
13,54,805,864017,873670,44467,10,9,1023,2,0,12
14,82,887,775333,796228,23219,10,0,1028,1,0,8
15,69,956,847472,879979,10139,10,0,1035,0,0,2
16,108,1060,14681,14902,1800,1,3,1038,6,4,0
17,103,1163,208612,213435,416,5,1,1048,0,0,3
18,56,1219,1905574,1930794,232,20,12,1055,1,0,19
19,32,1251,10315509,10362402,491,85,2,1053,1,0,4
20,57,1304,1739528,1758271,554,15,9,1047,2,4,18
21,58,1362,3064983,3114836,545,25,5,1046,1,0,8
22,44,1406,4442529,4494357,517,35,4,1046,1,0,12
23,23,1429,12519178,12523089,1805,100,20,1046,1,0,6
24,73,1502,861867,907749,1132,10,1,1037,0,0,8
25,83,1585,312790,335308,546,5,1,1043,0,0,6
26,65,1650,4076431,4204720,798,35,1,1048,0,0,17
27,53,1703,3118224,3126539,577,25,0,1046,3,0,20
28,75,1778,1450259,1476930,607,15,47,1049,1,0,8
29,65,1843,3582174,3610171,601,30,1,1047,1,0,4
30,50,1893,3338800,3481440,895,30,1,1049,0,0,18
31,57,1950,2138441,2164631,1074,20,70,1045,2,0,0
32,72,2022,413720,423306,537,5,69,1044,1,0,4
33,121,2143,239087,245983,397,5,69,1041,0,0,15
34,50,2193,2423509,2503261,727,20,69,1042,0,0,0
35,51,2244,6556856,6574867,950,55,8,1046,2,0,6
36,76,2320,4078492,4177921,1257,35,8,1046,0,0,10
37,42,2362,1515471,1534742,534,15,0,1047,1,0,0
