event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,66,66,1560764,1711751,1560765,20,0,1000,0,0,7
2,49,115,5811696,5924157,2478284,55,0,1001,0,0,8
3,63,178,1053483,1096323,959586,10,0,1003,0,0,5
4,77,255,1867242,1877046,602230,20,23,1004,3,0,7
5,70,325,62968,67876,104297,1,23,1008,0,0,0
6,80,405,278922,287763,30775,5,7,1010,1,0,6
7,76,481,1979048,2024479,26201,20,0,1010,1,0,12
8,75,556,1220181,1248530,19121,15,8,1015,1,0,6
9,39,595,8476092,8624841,49067,70,8,1016,0,0,2
10,78,673,2285218,2299843,47029,20,13,1012,3,0,8
11,46,719,2501797,2622613,33772,25,13,1013,0,0,9
12,66,785,280959,287759,7755,5,4,1012,1,0,8
13,51,836,1231701,1245230,5411,10,13,1011,2,0,5
14,61,897,6187523,6234183,12166,50,11,1009,1,0,10
15,65,962,1353228,1400072,6727,15,11,1013,0,0,8
16,79,1041,1417025,1452165,6732,15,9,1009,5,0,8
17,81,1122,2874883,2910118,7691,25,2,1011,1,0,9
18,65,1187,538817,547953,2465,5,14,1011,1,0,12
19,47,1234,3124540,3266116,1675,25,3,1003,0,0,2
20,37,1271,7822078,7974372,5008,65,3,1006,0,0,1
21,60,1331,2509806,2543247,4186,20,38,1004,2,0,4
22,52,1383,1745574,1762762,2343,15,16,1007,1,0,12
23,38,1421,9082977,9138171,2850,75,3,1007,1,0,9
24,79,1500,326631,334478,1274,5,1,1007,1,0,1
25,59,1559,6641974,6682981,2758,55,24,1009,1,0,12
26,53,1612,8603337,8630854,6907,70,16,1008,1,0,2
27,56,1668,1975839,2076752,4406,20,3,1001,0,0,14
28,80,1748,745649,778150,3330,10,3,1009,0,0,0
29,87,1835,319414,338561,904,5,3,1012,0,0,7
30,58,1893,1219872,1292304,859,10,3,1017,0,0,20
31,72,1965,176963,180591,438,5,11,1021,1,0,0
32,78,2043,128388,138534,165,1,11,1021,0,0,8
33,112,2155,453458,467956,181,5,11,1019,0,0,30
34,60,2215,1042008,1045486,200,10,45,1013,4,0,3
35,44,2259,9313261,9322830,405,75,1,1017,2,0,11
36,73,2332,5040906,5064719,675,40,10,1015,1,0,4
37,39,2371,2022822,2047260,344,20,2,1015,1,0,12
