h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.267511,0.740927,0.267511,0.740927,"{'att': 222, 'def': 24}","{'att': 161, 'def': 26}",1,8,0,1,0.746,l,2024-03-09 14:30:00,0,0,1,0,-0.473416
h,1.61096,0.820339,1.61096,0.820339,"{'att': 254, 'def': 34}","{'att': 259, 'def': 17}",7,2,1,1,1.9687,d,2024-03-16 14:30:00,0,1,0,1,0.7906209999999999
a,1.62523,3.0588,1.62523,3.0588,"{'att': 517, 'def': 20}","{'att': 130, 'def': 18}",3,16,3,3,0.5283,d,2024-03-31 16:30:00,0,1,0,1,-1.4335700000000002
h,1.35048,2.12066,1.35048,2.12066,"{'att': 352, 'def': 15}","{'att': 170, 'def': 22}",8,19,3,2,0.8442999999999999,w,2024-04-06 13:30:00,1,0,0,3,-0.7701800000000001
a,1.40689,1.11714,1.40689,1.11714,"{'att': 251, 'def': 18}","{'att': 133, 'def': 29}",1,5,1,1,1.6039999999999999,d,2024-04-13 13:30:00,0,1,0,1,0.28974999999999995
h,1.35248,1.58114,1.35248,1.58114,"{'att': 381, 'def': 24}","{'att': 210, 'def': 12}",3,5,1,2,1.1562,l,2024-04-20 13:30:00,0,0,1,0,-0.22866000000000009
a,1.49165,0.532047,1.49165,0.532047,"{'att': 216, 'def': 24}","{'att': 248, 'def': 20}",6,6,1,0,2.1991,w,2024-04-28 17:30:00,1,0,0,3,0.9596029999999999
h,1.42565,2.2312,1.42565,2.2312,"{'att': 298, 'def': 15}","{'att': 243, 'def': 20}",7,9,1,1,0.8078000000000001,d,2024-05-05 17:30:00,0,1,0,1,-0.8055499999999998
a,0.634464,1.8695,0.634464,1.8695,"{'att': 274, 'def': 14}","{'att': 257, 'def': 17}",5,9,1,1,0.44620000000000004,d,2024-05-11 13:30:00,0,1,0,1,-1.235036
h,1.46315,2.70114,1.46315,2.70114,"{'att': 210, 'def': 14}","{'att': 237, 'def': 27}",7,9,4,1,0.5461,w,2024-05-18 13:30:00,1,0,0,3,-1.2379900000000001
